,title,link,date,play_count,danmu_num,favorites,author
36,【大宋饶舌提刑官】人命大如天·嘉州失盗案,http://www.bilibili.com/video/av37902318,2018-12-11,483752,2024,14439,非桥段
37,【五五开】挂年之外（芦苇开挂一周年）,http://www.bilibili.com/video/av38056173,2018-12-13,480365,3870,14967,浅澄月
38,【本草纲目】和大人看了都想打人,http://www.bilibili.com/video/av37549122,2018-12-06,470841,1926,19286,白糖小约
39,欠我的用什么还2.0,http://www.bilibili.com/video/av38866709,2018-12-23,463606,2915,13324,海绵Homer
40,【华农兄弟】圣诞竹鼠,http://www.bilibili.com/video/av38853858,2018-12-23,462460,1376,12662,蠢蠢-春天下的两条虫
41,【枪声音乐】Wolves,http://www.bilibili.com/video/av38114815,2018-12-14,437654,4434,39183,酷爱秦心酱的拾弎
42,【六小龄童】黑喂狗！,http://www.bilibili.com/video/av39319132,2018-12-29,423548,929,7036,小卡塔克
43,【刘醒&amp;梁非凡】pop醒和pipi凡的吔常-10,http://www.bilibili.com/video/av37659252,2018-12-08,416741,2435,10874,浅澄月
44,【全明星】别碰我！女人,http://www.bilibili.com/video/av38129731,2018-12-16,415711,1600,17698,鸡鸡·夫斯基
45,《悲伤逆流成痔》(上集) 孙笑川领衔主演  校园青春爱情带制作带电影,http://www.bilibili.com/video/av37998006,2018-12-12,415677,1418,4892,Yuki动漫
46,炉石对决！李云龙vs卢姥爷（3）,http://www.bilibili.com/video/av39293551,2018-12-29,410573,1635,6957,教父Tamici
47,【哲学】黄金♂之风,http://www.bilibili.com/video/av38239480,2018-12-16,409041,963,12067,通心粉丸
48,圣诞♂节,http://www.bilibili.com/video/av38498828,2018-12-22,402310,1605,11188,瘦肉大为
49,【六小龄童】章老师回应被黑PPAP,http://www.bilibili.com/video/av39251768,2018-12-29,390518,637,4819,绝科菌Kscien
50,【梁非凡x面筋哥】吔屎妄想啵嘴男子（笑）,http://www.bilibili.com/video/av38369519,2018-12-18,377492,988,12142,瞬间爆炸型LowSing
51,【知否·大娘子】盛者为王，Rap无双,http://www.bilibili.com/video/av39245798,2018-12-28,358183,1014,10999,塞纳河上西瓜皮
52,【考研高数狂想曲】两分钟复习完高数，祝考研顺利！演唱者：张宇,http://www.bilibili.com/video/av37830242,2018-12-10,356906,1561,23613,叫我翔哥吧
53,【哲学跨年】明天会更♂好,http://www.bilibili.com/video/av39558827,2018-12-31,353333,6946,21169,王思妇丶
54,《亮剑》5毛特效,http://www.bilibili.com/video/av37596677,2018-12-07,351828,421,2826,你为何看我名字
55,章承恩对六学家实在忍不了了 甚至说起了绕口令,http://www.bilibili.com/video/av39113462,2018-12-27,349971,641,9887,鬼畜↑可乐♂
56,【尼禄捉奸】人参赢家：救命啊救命啊，老婆发现我昨天跟别人在一起啦！,http://www.bilibili.com/video/av38011550,2018-12-12,341597,2082,27205,约谈人参
57,【孙笑川rap】我的圣经,http://www.bilibili.com/video/av37683886,2018-12-08,341195,829,11575,浅笑安然呐
58,【全明星】快乐崇拜,http://www.bilibili.com/video/av39008668,2018-12-27,337523,1526,19260,可大师
59,治青春完结篇电力十足，吴亦凡X孙笑川X卢本伟,http://www.bilibili.com/video/av39260605,2018-12-29,336288,4852,8044,可落卧
60,你听过这么带♂劲的哲学吗？,http://www.bilibili.com/video/av37612126,2018-12-07,333455,2198,13097,瞬间爆炸型LowSing
61,【giao哥】一给我里GIAO,http://www.bilibili.com/video/av37780526,2018-12-09,328402,1355,13204,疯猴pme
62,【rap】寒王教你背古诗,http://www.bilibili.com/video/av38898660,2018-12-24,328016,720,6918,清理茶锈
63,六小龄童热唱中国话,http://www.bilibili.com/video/av39113177,2018-12-27,326374,1466,13833,小卡塔克
64,【爱皮公寓】之卢本伟真人CS 18杀吃鸡卖挂篇（第三集）,http://www.bilibili.com/video/av37217935,2018-12-02,321290,737,4464,辣条皮皮虾
65,【猫和老鼠】沙雕音乐家汤姆 疯狂踩点,http://www.bilibili.com/video/av39332335,2018-12-31,313585,1937,16561,球球特别大
66,【寒王】寒灵子最新RAP单曲《社会语录 爱情赌注》,http://www.bilibili.com/video/av38048802,2018-12-13,311095,793,8116,一个可丽饼
67,【鬼畜全明星rap】亲爱的！再见2018,http://www.bilibili.com/video/av39014993,2018-12-26,308148,1132,10200,倒悬的橘子
68,【六小龄童x五五开】开花开挂，分不清楚？,http://www.bilibili.com/video/av39320178,2018-12-29,303569,1137,13528,怠惰的一休
69,【鬼畜炉石对战】我的炉石新版本怎么有点不太一样,http://www.bilibili.com/video/av38655000,2018-12-21,298487,662,8239,哦呼w
70,我居然用屁声演奏了《HOP》,http://www.bilibili.com/video/av39538966,2018-12-31,288686,2249,9691,拖杯糕
71,一屠晚归，担中肉尽，止有剩骨。,http://www.bilibili.com/video/av37114175,2018-12-01,288146,2474,19931,白熊ONEヽ
72,【六小龄童】火力六学王,http://www.bilibili.com/video/av39480070,2018-12-31,282235,850,3116,组成哥
73,就决定是你了！铁甲孔明！,http://www.bilibili.com/video/av39049656,2018-12-26,276834,2013,6699,小米公司
74,【六小龄童】一口气全谢罪,http://www.bilibili.com/video/av39408041,2018-12-30,275064,765,9556,冰攻厂BeSo
75,恋爱循环-该来的汤姆要来的  【有猫饼】,http://www.bilibili.com/video/av37216499,2018-12-02,274440,1612,15957,米南宫银狐雪
76,[真人炉石]拉斯塔哈大乱斗,http://www.bilibili.com/video/av38386367,2018-12-18,273565,281,4436,上海滩许Van强
77,【Rap鼻祖】大爷十年前说唱单曲《啥是酷呀》,http://www.bilibili.com/video/av38087414,2018-12-13,272457,583,8192,枪弹轨迹
78,《天龙八部主播版》第五集旭旭宝宝大司马周淑怡,http://www.bilibili.com/video/av38241355,2018-12-15,262237,808,4061,一只胖头鱼o
79,【雷总新单曲】铃儿响叮当,http://www.bilibili.com/video/av38882703,2018-12-24,258561,2001,7023,十代冥王
80,【华农兄弟】华农与母鸡尬舞，狂嗨小鸡小鸡，调音师笑抽在厕所！,http://www.bilibili.com/video/av37768164,2018-12-09,254088,786,5513,红色激情
81,【LOL鬼畜】大舌头妮蔻太可爱惹！,http://www.bilibili.com/video/av38467265,2018-12-22,249868,285,6929,逗比宇
82,【补档】现存的鬼畜，全部发出来。,http://www.bilibili.com/video/av39485746,2018-12-31,247025,2901,18049,撕裂时空的骚年
83,【面筋哥】鬼畜传人,http://www.bilibili.com/video/av38575395,2018-12-20,243102,696,7638,OELoop
84,【多明星】Share the 烤面筋,http://www.bilibili.com/video/av38521370,2018-12-20,242749,470,6450,发光的呆毛君
85,【某幻君RAP】这一帮都是什么人啊,http://www.bilibili.com/video/av37473430,2018-12-05,241634,1003,13733,鬼畜↑可乐♂
86,【全明星】要爱爱,http://www.bilibili.com/video/av37699804,2018-12-08,240274,1570,12709,痒局长
87,【全明星】下个，路口，♂见,http://www.bilibili.com/video/av38028449,2018-12-13,233331,1732,16736,二两牛肉米粉儿
88,【章金莱单曲】小朋友别跑啊，我真的是圣诞老人！,http://www.bilibili.com/video/av38962315,2018-12-25,227510,812,10381,冷瓜总是那么智障
89,《天龙八部主播版》第六集旭旭宝宝大司马骚男,http://www.bilibili.com/video/av39444769,2018-12-30,223704,831,1266,一只胖头鱼o
90,是我入戏太深，变成了章承恩？,http://www.bilibili.com/video/av39041410,2018-12-26,213819,788,5854,二两牛肉米粉儿
91,【九九八十一】九九动画忆：大风车吱呀吱悠悠的转~,http://www.bilibili.com/video/av37615825,2018-12-07,213510,4712,22675,泉下不识
92,好嗨哟,http://www.bilibili.com/video/av37624629,2018-12-07,212601,343,3695,枪弹轨迹
93,【孙笑川诉苦Rap】孙哥讲述直播人生的辛酸苦辣,http://www.bilibili.com/video/av38622519,2018-12-21,211502,375,5942,星星星星皇
94,鬼畜新世界18 （终极预告）鬼畜惊魂夜（续）,http://www.bilibili.com/video/av39225071,2018-12-28,209602,358,1566,三木刃
95,【岳不群】四面楚歌（周杰伦）,http://www.bilibili.com/video/av38455647,2018-12-18,209570,852,5036,傲视在俗世上
96,【全明星】好嗨哟~感觉搞bili已经达到了高潮,http://www.bilibili.com/video/av38008491,2018-12-12,208181,759,4637,瞬间爆炸型LowSing
97,【赵本山】Bad Romance,http://www.bilibili.com/video/av39520053,2018-12-31,202000,917,5802,裸奔的爱毛
98,植物大♂战僵尸,http://www.bilibili.com/video/av38561188,2018-12-20,198300,1627,8131,瓜皮天Er
99,【全明星】圣诞节单身狗之歌,http://www.bilibili.com/video/av38940169,2018-12-24,194374,1687,4301,浅澄月
100,【giao哥x寒王】快手有嘻哈：带来一首本草纲目!,http://www.bilibili.com/video/av39460188,2018-12-31,193973,1109,6800,LLLLLLLLqr
101,【好嗨哟】比伯听了想蹦迪,http://www.bilibili.com/video/av38295217,2018-12-16,186909,539,5350,柴可夫司徒
102,不要拉倒！！.Remix,http://www.bilibili.com/video/av37955894,2018-12-11,185179,524,3764,TØm
103,《阿旭正传》宝哥参加非诚勿扰寻获真爱终于想通，茜茜要坚强！新视频在简介里,http://www.bilibili.com/video/av38124377,2018-12-14,178355,824,1351,帅气上班族吉良
104,汪涵女装rap：我怎么这么好看！没想到你是这样的汪涵！,http://www.bilibili.com/video/av37636849,2018-12-07,169158,782,3553,树深时见鹿dear
105,《JOJO的疾风传》用JOJO的方式打开火影忍者,http://www.bilibili.com/video/av39287345,2018-12-29,168621,512,4942,哦摩西Game
106,【快乐风男】敌人已不见踪影祝您圣诞快乐,http://www.bilibili.com/video/av38661992,2018-12-21,168288,573,6895,tmiix
107,宋小宝：师傅，我也想学“念诗之王”,http://www.bilibili.com/video/av38595869,2018-12-20,157276,361,771,一锤爆音
108,【崩坏3】轮到丽塔给你洗脑了,http://www.bilibili.com/video/av39290545,2018-12-29,157258,198,4720,黑色蝌蚪君
109,六小龄童：我不但两开花，还要表演一段带感的rap！,http://www.bilibili.com/video/av39368158,2018-12-30,157226,449,4576,树深时见鹿dear
110,带带大师兄首次领衔主演日剧【我是带哥大】上演另类新津暴徒,http://www.bilibili.com/video/av37371995,2018-12-04,155989,470,1982,不会撩妹的老实人
111,【好嗨哟】Believer,http://www.bilibili.com/video/av38925573,2018-12-25,154768,711,5597,似乎一脸懵逼
112,【全明星】除了这个我别无所求,http://www.bilibili.com/video/av37288397,2018-12-03,150486,396,3533,倒悬的橘子
113,【鬼畜全明星】杨紫/邓伦/李易峰/易烊千玺/黄子韬 用了都说好，duangduang好,http://www.bilibili.com/video/av38579932,2018-12-20,147927,962,1611,倒悬的橘子
114,【全明星】杨超越：卡路里不思议,http://www.bilibili.com/video/av38594135,2018-12-20,145773,1376,3636,鸡鸡·夫斯基
115,《铠甲勇士》旭旭宝宝化身为帝皇侠锤爆四大守门员~全程高能 旭旭宝宝鬼畜 完整版,http://www.bilibili.com/video/av37184358,2018-12-01,139952,487,1533,云峰の羁绊
116,【古剑三鬼畜】土拨鼠遇到了它的一生之敌,http://www.bilibili.com/video/av37612779,2018-12-07,139893,408,1284,还有一天就放假了
117,【六小龄童】六小龄童无需再忍，竟唱起了【逮虾户】,http://www.bilibili.com/video/av38960103,2018-12-25,137403,223,2201,菲林君
118,【老骚豆腐Rap】快♂乐就完事了,http://www.bilibili.com/video/av38399912,2018-12-17,135652,485,9202,一点都不皮em
119,【全明星】孤独的人啊,http://www.bilibili.com/video/av39082994,2018-12-27,130544,408,3410,吴店长
120,你可曾听过如此带感的炉石传说？,http://www.bilibili.com/video/av38352889,2018-12-17,127749,891,6932,梦符佳月
121,用猫和老鼠方式打开绝地求生-手雷风波,http://www.bilibili.com/video/av38811048,2018-12-23,121346,672,1077,K陈不姓陈
122,Shake♂It Off,http://www.bilibili.com/video/av39125970,2018-12-27,118253,474,6944,可樂C
123,用守望先锋的方式打开猫和老鼠2,http://www.bilibili.com/video/av39421194,2018-12-30,118245,763,1681,白洞墨伝
124,【杨超越】好运来,http://www.bilibili.com/video/av38923102,2018-12-24,117764,1779,3855,鸡鸡·夫斯基
125,钉宫的辱骂竟如此带感 (ﾟДﾟ≡ﾟдﾟ)!?,http://www.bilibili.com/video/av38726978,2018-12-22,116250,588,8655,夜猫仙
126,KDA男♂团,http://www.bilibili.com/video/av37280689,2018-12-03,115148,305,1917,恒源翔md
127,【哲学】青春哲学少年不会梦到兔男♂郎学长,http://www.bilibili.com/video/av37976967,2018-12-14,113922,548,4723,卖大碗茶的
128,【鬼畜配音】熊大：你有本事抢男人，就没本事开门吗？,http://www.bilibili.com/video/av38306486,2018-12-16,113059,714,2819,王鐡著
129,[哲学]阿姨压一压~[柱♂男苏醒],http://www.bilibili.com/video/av39336326,2018-12-29,112995,308,1835,门前箐石
130,猫和老鼠鬼畜第十集 东北溜冰场,http://www.bilibili.com/video/av37632993,2018-12-07,111034,629,772,境界守卫者-AIPC
131,【神乐Mea】清楚系法国女仆热唱铃儿响叮当,http://www.bilibili.com/video/av38926559,2018-12-24,110178,470,4695,Akarisal
132,【电鳗freestyle】明朝电鳗的打开方式,http://www.bilibili.com/video/av38894831,2018-12-24,109758,241,168,白糖小约
133,【梦泪鬼畜】穷开心,http://www.bilibili.com/video/av39523837,2018-12-31,108802,728,4867,小饭堂视频
134,(not)秃 BE HERO ！,http://www.bilibili.com/video/av37945025,2018-12-11,108226,248,562,小可儿
135,【吴亦凡】《大碗宽面》Remix  迷幻Rap,http://www.bilibili.com/video/av38013305,2018-12-12,108067,219,1812,WUJIANKU
136,《王大娘子骂人语录》--知否知否应是绿肥红瘦,http://www.bilibili.com/video/av39232123,2018-12-28,105004,59,1294,-四十二-
137,【彩虹六号/春晚鬼畜】赵本山：我就是念诗之王！【改革春风吹满地】,http://www.bilibili.com/video/av39275063,2018-12-29,104054,136,2032,靓仔叁零肆
138,【明星大侦探】NZND 鬼畜RAP新曲 本草纲目,http://www.bilibili.com/video/av38818669,2018-12-23,100684,596,8263,绯红RED
139,【六小龄童】某科学的超复读猴,http://www.bilibili.com/video/av39300982,2018-12-29,99767,383,3541,咕哒子的233
140,【六小龄童】极六净土,http://www.bilibili.com/video/av39427234,2018-12-30,99016,393,2407,栗圆゚
141,【鬼畜配音】光头强：投币是不可能投币的，这辈子都不可能投币,http://www.bilibili.com/video/av39522211,2018-12-31,97138,1294,2271,王鐡著
142,熊出没鬼畜配音 注意! 胃病 [帅Paul哥],http://www.bilibili.com/video/av38916833,2018-12-24,93889,493,1986,帅Paul哥
143,【灵魂饶舌】天才纲目,http://www.bilibili.com/video/av37603712,2018-12-07,93538,398,5079,一只桥仔
144,【枪声音乐】Immortals,http://www.bilibili.com/video/av37513764,2018-12-07,93401,814,6613,酷爱秦心酱的拾弎
145,【鬼畜配音】成龙历险记第五集,http://www.bilibili.com/video/av37173171,2018-12-01,93043,457,1232,荣耀の小学生
146,《我是带哥大》第二集-孙笑川天台秀舞技x红高老大旭旭宝宝初登场,http://www.bilibili.com/video/av38543555,2018-12-20,91610,260,784,不会撩妹的老实人
147,【纪晓岚】大清匪帮battle,http://www.bilibili.com/video/av39344394,2018-12-30,90762,482,3243,青崖雪陌
148,【中国boy鬼畜短剧】猩猩宝宝第十六集,http://www.bilibili.com/video/av39363470,2018-12-30,90225,456,1977,砕月Tsuki
149,【中国boy鬼畜短剧】猩猩宝宝第十四集,http://www.bilibili.com/video/av38108438,2018-12-15,89801,425,1904,砕月Tsuki
150,【第②弹】我的海绵宝宝怎么这么鬼畜！？,http://www.bilibili.com/video/av38217894,2018-12-15,88537,1189,2009,烧鸭工作室
151,【岳云鹏】爱的就是你,http://www.bilibili.com/video/av39496151,2018-12-31,88437,484,2909,仙道居士
152,【央视段子手】朱广权：天气冷，我的段子更冷。,http://www.bilibili.com/video/av39053100,2018-12-26,88037,165,1588,Alien霸霸
153,【诸葛琴魔】改革春风吹满地,http://www.bilibili.com/video/av38973996,2018-12-25,87396,75,589,ZB龙哥
154,【孙笑川】大师兄对交警嘴臭被电视台曝光！,http://www.bilibili.com/video/av38148668,2018-12-14,84610,116,798,乌贼酱
155,【超带感】这是一个做了两个月的视频！-Emotional-Virtual Riot-枪声音乐,http://www.bilibili.com/video/av38683017,2018-12-22,83299,851,4759,TigerSHe小蛇
156,【好嗨哟】病名为嗨  嗨炸了！~~,http://www.bilibili.com/video/av38530190,2018-12-19,82781,329,2260,缝合猫
157,猫和老鼠鬼畜配音31—平行宇宙的猫,http://www.bilibili.com/video/av39186540,2018-12-28,82637,1266,1715,木糖纯和庄不纯
158,【BABY】烤面筋,http://www.bilibili.com/video/av37487329,2018-12-05,82150,427,2404,疯猴pme
159,枪声 - 徐梦圆 - China-X 工程版 + 无BGM版,http://www.bilibili.com/video/av39265836,2018-12-29,82141,678,2351,AXBY155
160,【好嗨哟】人生巅峰最嗨单曲,http://www.bilibili.com/video/av37897503,2018-12-11,82030,188,1736,Mr_Tear
161,【第五人格】孑然妒火！,http://www.bilibili.com/video/av38174293,2018-12-15,81738,450,4194,小天不是受QAQ
162,【华农兄弟】转生变成史莱姆，哥布林也会中暑！,http://www.bilibili.com/video/av39290167,2018-12-29,80376,164,1638,Akarisal
163,鬼畜配音【熊出没】被抢走的屎,http://www.bilibili.com/video/av38731439,2018-12-22,79897,491,1522,似水年华悠悠
164,老爷爷打铁：打出一首《核爆神曲》,http://www.bilibili.com/video/av38280961,2018-12-16,78583,296,1666,点点唐
165,好嗨噢！我们农村人蹦迪有啥不一样,http://www.bilibili.com/video/av38132550,2018-12-14,77976,185,1267,鸡鸡·夫斯基
166,【平头哥X源治】挑战鬼畜明星，制霸热血高校,http://www.bilibili.com/video/av39218637,2018-12-28,77630,593,811,浅澄月
167,寒王历险记2,http://www.bilibili.com/video/av37542150,2018-12-06,77586,651,1531,你的昵称叫男孩子
168,【洗脑向】被钉宫骂得好爽啊,http://www.bilibili.com/video/av39491618,2018-12-31,77477,6766,3505,逗比宇
169,【六小龄童】章老师疯狂复读72遍猴子生气,http://www.bilibili.com/video/av39445505,2018-12-30,76801,620,2151,绝科菌Kscien
170,【戴拿奥特曼】逮虾户,http://www.bilibili.com/video/av37971408,2018-12-12,75829,322,1394,无外一身轻
171,【全明星】如何正确体验全新游戏？,http://www.bilibili.com/video/av38823874,2018-12-23,75724,253,1185,OELoop
172,【六小龄童】前前前世,http://www.bilibili.com/video/av39476659,2018-12-31,75376,349,1417,蛋蛋侠DDXia
173,海王诸葛亮：无限内战,http://www.bilibili.com/video/av38427614,2018-12-18,73925,335,1273,夜孤橙的月
174,【鬼畜配音】熊大：熊二你吃的太多了，这样不行的,http://www.bilibili.com/video/av38654598,2018-12-21,73475,631,1634,王鐡著
175,【大司马】皮元甲,http://www.bilibili.com/video/av37925936,2018-12-11,69768,321,557,快乐白郎
176,【 Deltarune】天旋地转汤姆猫,http://www.bilibili.com/video/av37923224,2018-12-14,69614,804,2293,川先僧sunami
177,【诸葛VS司徒】cfm爆破单挑,http://www.bilibili.com/video/av39031164,2018-12-26,68815,299,1524,灰老歪仙
178,【鬼畜配音】章鱼哥：八嘎，hentai，无路赛,http://www.bilibili.com/video/av38900256,2018-12-24,68417,585,1624,王鐡著
179,圣诞节就是要吔屎屎,http://www.bilibili.com/video/av38988028,2018-12-25,68176,454,2557,瞬间爆炸型LowSing
180,【六小龄童】老猴,http://www.bilibili.com/video/av38943151,2018-12-24,68153,392,1058,云华夫人
181,鬼畜歌姬全明星拜年：恭喜发财,http://www.bilibili.com/video/av39302233,2018-12-29,68057,686,2554,鸡鸡·夫斯基
182,【章鱼哥】改革春风吹满地,http://www.bilibili.com/video/av38754365,2018-12-22,67534,85,757,ZB龙哥
183,【带主播的诱惑】当大主播们身陷《回家的诱惑》孙笑川 大司马 旭旭宝宝 PDD 魅惑开秀,http://www.bilibili.com/video/av37534751,2018-12-06,67477,344,1036,SpicyMix烫
184,【鬼畜配音】光头强的8848太斤手机下（重制版）,http://www.bilibili.com/video/av39121533,2018-12-27,67153,422,1301,王鐡著
185,【六小龄童】一口气两开花,http://www.bilibili.com/video/av39249930,2018-12-29,66841,178,2395,秋名山上的486
186,【中国boy鬼畜短剧】猩猩宝宝第十五集,http://www.bilibili.com/video/av38639372,2018-12-22,65999,364,1346,砕月Tsuki
187,全明星魔性乱入鬼畜丛林,http://www.bilibili.com/video/av38124955,2018-12-14,65884,330,2272,小巨人猪大星
188,【鬼畜小剧场】震惊！知名主播惨陷被诅咒的大陆，网友：全完了,http://www.bilibili.com/video/av39281970,2018-12-29,65618,790,1676,大地瓜o
189,轮到魔界人来给你洗脑了！！！！,http://www.bilibili.com/video/av39112324,2018-12-27,65609,91,1344,今晚不来点miku吗
190,【燕小六2018神曲串烧】我就是唢呐之王,http://www.bilibili.com/video/av39305934,2018-12-29,64912,361,1521,昆玉河困困困
191,【六小龄童】黑喂猴（黑喂狗）,http://www.bilibili.com/video/av39270302,2018-12-29,63087,321,2526,缸缸在干嘛
192,【沙雕高能】当六小龄童成为假面骑士(灵魂P图 ),http://www.bilibili.com/video/av39314429,2018-12-29,62753,272,1366,中二病Mars
193,【五五开】十年,http://www.bilibili.com/video/av37685473,2018-12-08,62450,362,1564,后顾顾顾顾顾
194,饶♀舌,http://www.bilibili.com/video/av37392197,2018-12-04,62351,265,2451,放克大爷
195,这竹鼠居然会跑路,http://www.bilibili.com/video/av38636359,2018-12-21,62303,43,194,不准时的生物钟
196,【猫和老鼠】 隐身挂,http://www.bilibili.com/video/av39478490,2018-12-31,62178,606,746,Red丶bag
197,【好嗨哦】这毒，我还能再来一口！,http://www.bilibili.com/video/av39366603,2018-12-30,61944,260,1520,传说diehunter
198,【全明星】就是这个feel倍儿莽！,http://www.bilibili.com/video/av39307588,2018-12-29,61748,881,1393,倒悬的橘子
199,改革春风吹满地 X Minecraft,http://www.bilibili.com/video/av39533485,2018-12-31,61643,240,2334,萝卜黎温爱摸鱼
200,明日之后-鬼畜之后：盘点各种类型玩家（上）,http://www.bilibili.com/video/av37803675,2018-12-09,60954,347,2014,来自金星的安公子
201,【徐大虾】我喜欢硫酸泡吊！（你不得鸟#3）,http://www.bilibili.com/video/av39403213,2018-12-30,60849,71,415,凉_汐酱
202,【全明星】真正的滋味,http://www.bilibili.com/video/av37356247,2018-12-04,60800,427,1660,邻家索尔
203,【六学】六小龄童叔叔到底有几个女朋友呀？,http://www.bilibili.com/video/av38995076,2018-12-25,59479,125,658,糖醋里脊包
204,【全明星】鬼畜版复联4预告,http://www.bilibili.com/video/av37830774,2018-12-10,59194,209,1391,修2
205,熊出没鬼畜配音 马飞戒网瘾,http://www.bilibili.com/video/av37981003,2018-12-12,58846,179,245,酒友在这里
206,【改革春风吹满地】难度Lv.10级的枪声音乐，挑战你的动态视力！,http://www.bilibili.com/video/av39186394,2018-12-28,58788,810,3224,时潜潜
207,【全明星】王境泽Giao哥走进节奏丛林,http://www.bilibili.com/video/av38003586,2018-12-12,57776,108,475,鸡鸡·夫斯基
208,【全明星rap】好嗨哟！金坷垃领衔，众人激情battle竟是为了辣个男人？,http://www.bilibili.com/video/av39199181,2018-12-28,57239,214,673,一咸菊菊
