,title,link,date,play_count,danmu_num,favorites,author
88,轮到梓川枫妹妹来给你洗脑了~,http://www.bilibili.com/video/av36348344,2018-11-20,118002,298,2777,高数课代表明夜君
89,【战国不社会人】战国大魏王首发全新出道单曲《别找我麻烦》,http://www.bilibili.com/video/av36681631,2018-11-25,116318,458,4285,-当朝大学士-
90,【全明星】来啦老弟,http://www.bilibili.com/video/av37007417,2018-11-29,115835,180,1526,鸡鸡·夫斯基
91,【少女前线】轮到狗子来帮你们洗脑了☆,http://www.bilibili.com/video/av36883280,2018-11-27,114853,257,9350,大河内三垣
92,【猫和老鼠cf】汤姆的30发天使猎弩，能否为主人成功晋级枪神？,http://www.bilibili.com/video/av36114917,2018-11-17,114389,712,2858,灰老歪仙
93,【痴鸡小队】呆鸡实力rap 嘻哈中吃鸡,http://www.bilibili.com/video/av36107502,2018-11-17,113235,327,2089,小学生是我师父
94,【琴魔全合集】各神曲合集！魔对决！诸葛琴魔高科技电子古琴VS汤姆琴神二次元电钢琴的跨全次元对决！！！b站两大琴魔的对决，谁才是第一b站琴魔？！神仙对决的合集！,http://www.bilibili.com/video/av36658226,2018-11-24,112040,5759,8717,卧室菌
95,【哲学】经典童♂年歌曲串烧1，能认得几个？,http://www.bilibili.com/video/av36059138,2018-11-17,103291,353,3910,结城梨斗_
96,【IZONE】如果全明星一起唱La Vie en Rose…,http://www.bilibili.com/video/av36590936,2018-11-23,101984,442,3038,Shokochoc_
97,【杨超越】沙漠骆驼遇上隔壁泰山,http://www.bilibili.com/video/av35065860,2018-11-01,101629,449,1084,鸡鸡·夫斯基
98,【大司马】一首死亡骆驼，虽然有点晚，但我们终于还是做鬼畜了,http://www.bilibili.com/video/av36580539,2018-11-23,101603,262,1192,大司马工作室
99,{毒液}孙笑川暴打药水哥，弟弟蔡徐坤被怒斥！,http://www.bilibili.com/video/av35785498,2018-11-12,99724,172,1250,校草咯
100,你应该已经见过这么鬼畜的喜之郎,http://www.bilibili.com/video/av35163125,2018-11-03,94086,187,4031,艾历克斯小队长
101,某导演走红前珍贵影像披露,http://www.bilibili.com/video/av36362597,2018-11-20,93427,141,317,非桥段
102,孙笑川扮演毒液接广告恰饭【孙液】,http://www.bilibili.com/video/av36423509,2018-11-21,93068,85,928,可可洛要敲你的头
103,【郭德纲】一人饮酒醉定场诗版（抖腿向）,http://www.bilibili.com/video/av35524711,2018-11-08,84692,389,4497,御雨云
104,【哲学】文♂艺♂复♂兴 way back home,http://www.bilibili.com/video/av35318285,2018-11-05,82920,758,3367,传说中隔壁的老王
105,【SSSS】六花教你如何当一名JK【猪突猛進】,http://www.bilibili.com/video/av35139055,2018-11-02,81259,120,2265,wakakap
106,轮到双叶理央来给你洗脑了！,http://www.bilibili.com/video/av35601231,2018-11-09,81027,87,1451,高数课代表明夜君
107,【哲学】经典童♂年歌曲串烧完整版，能认得几个？,http://www.bilibili.com/video/av36560881,2018-11-24,80848,706,3888,结城梨斗_
108,果体求生：洞高一尺，川高一丈！超神rap，玩脱了！,http://www.bilibili.com/video/av36056777,2018-11-16,80579,59,594,靓仔叁零肆
109,来看看桐人是如何装逼的,http://www.bilibili.com/video/av35420614,2018-11-06,75567,171,975,上海滩许Van强
110,【崩坏三】学园长你都四十多岁了，不要再卖萌啦,http://www.bilibili.com/video/av35890267,2018-11-13,74709,118,2333,追雨丶
111,轮到麻衣学姐给你从脚到头洗脑啦！,http://www.bilibili.com/video/av36528917,2018-11-22,74391,127,1971,雛形あきこ
112,文艺♂复兴,http://www.bilibili.com/video/av35609862,2018-11-09,73544,364,3682,爱穹妹的小浪浪
113,【哲学配音】毒液♂大战♂蜘蛛侠,http://www.bilibili.com/video/av35846592,2018-11-13,71309,640,3138,Misoday朔
114,瓜皮葫芦娃第一集《种瓜得皮》,http://www.bilibili.com/video/av35761839,2018-11-11,70473,258,627,星光の夜雨
115,【魔禁3】轮到我御坂御坂给你们洗脑了！御坂御坂努力学着一方通行的口气说道,http://www.bilibili.com/video/av35723587,2018-11-11,69385,161,1356,礼拜一早安
116,俄罗斯小女孩气急败坏的样子真是太可爱了【我家女仆有够烦】,http://www.bilibili.com/video/av36482410,2018-11-22,68901,84,1045,追雨丶
117,敢问片在何方,http://www.bilibili.com/video/av35699261,2018-11-10,68153,236,463,11wzw
118,【粉丝投稿】头都笑飞系列 —— 搞笑小片段~,http://www.bilibili.com/video/av36727816,2018-11-25,67365,291,1576,别再讨好虚伪吖
119,【穿越火线-枪战王者】越疯玩越年轻,http://www.bilibili.com/video/av37079028,2018-11-30,66498,434,1781,小巨人猪大星
120,【铁齿铜牙纪晓岚】是金刚狼还是东京食▲狗？,http://www.bilibili.com/video/av35682116,2018-11-10,65605,363,1550,采紫葳的凌霄子
121,【哲学】Way♂ Back Home♂,http://www.bilibili.com/video/av35244150,2018-11-04,65527,398,2220,逗比宇
122,【Giao哥】全新更炸的Trap单曲IT G Giao,http://www.bilibili.com/video/av35409796,2018-11-06,65234,198,1587,热心网友小车神
123,【神医RAP】换身衣服继续治你,http://www.bilibili.com/video/av36156432,2018-11-17,64213,179,1769,瑞可-Reaky
124,【五五开】可不可以,http://www.bilibili.com/video/av36863337,2018-11-29,63677,436,1346,旺仔老馒头_QAQ
125,【枪声音乐】致敬Avicii◢ ◤愿您在天堂安好 —《Without You》,http://www.bilibili.com/video/av35445965,2018-11-06,62423,2406,3072,Final丶AL
126,【黑镖客】彩虹黑镖客,http://www.bilibili.com/video/av35778595,2018-11-11,62098,766,1145,我便是惟一的光
127,【春江花月】青花瓷,http://www.bilibili.com/video/av36447138,2018-11-21,61598,578,540,王思妇丶
128,猫和老鼠鬼畜第三十一集 四只猫的夜♂宴 周末夜之猫,http://www.bilibili.com/video/av36089579,2018-11-16,61590,499,766,银花之野
129,【枪声音乐】Frontier (Extended Mix),http://www.bilibili.com/video/av36192341,2018-11-18,61184,784,3472,酷爱秦心酱的拾弎
130,【鬼畜有新人】周大侠,http://www.bilibili.com/video/av35780681,2018-11-11,61108,522,3561,TRG-42
131,【全明星】太特么真实了，可能这就是世界吧,http://www.bilibili.com/video/av36496963,2018-11-22,59619,131,1598,冰攻厂BeSo
132,【李云龙】年少有为,http://www.bilibili.com/video/av36187649,2018-11-18,59009,313,1403,是蝉不是婵
133,【猫和老鼠cf】三周年世纪之战！逮虾户！汤姆杰瑞的意识对决,http://www.bilibili.com/video/av36813716,2018-11-26,58451,1117,1816,灰老歪仙
134,【驴鼎记Ⅰ】第二集 旭旭宝宝拜师学艺，被&quot;安排&quot;进宫,http://www.bilibili.com/video/av35059222,2018-11-01,57913,180,326,跑腿的托比
135,旭旭宝宝真人大电影，做保镖就要呵护她的美~,http://www.bilibili.com/video/av36934771,2018-11-28,55261,147,510,旭旭宝宝
136,【一发入魂】越来越好居然才是王者荣耀正确的开黑姿势？,http://www.bilibili.com/video/av36514809,2018-11-22,54727,137,289,一咸菊菊
137,【音乐制作人的日常】与可樱妹子的微信聊天（鬼畜）篇,http://www.bilibili.com/video/av35385606,2018-11-05,54553,161,680,闫东炜_埋葬YJ
138,【黑镖客×老番茄】02:黑镖客为何单身,http://www.bilibili.com/video/av36662454,2018-11-25,54343,84,524,晴风dada
139,燃！【章鱼哥】你从未听过的亡灵序曲,http://www.bilibili.com/video/av35317558,2018-11-04,53351,339,1535,凌光特西Dawn-Tasy
140,【高佑思rap】超跑女神——知名up教你如何撩汉,http://www.bilibili.com/video/av35198262,2018-11-05,53271,143,324,calmeva
141,我永远喜欢宝多六花,http://www.bilibili.com/video/av35816347,2018-11-12,53123,18,1386,达皮炎子
142,【笑傲江湖】《兔子舞》 岳不群 令狐冲领舞,http://www.bilibili.com/video/av36540297,2018-11-23,52351,333,1118,傲视在俗世上
143,【华农兄弟】旗开得鼠   什么，兄弟俩来了？,http://www.bilibili.com/video/av36301396,2018-11-19,51636,137,213,快乐的Maple
144,【猫和老鼠】鬼畜配音毁童年系列16-5,http://www.bilibili.com/video/av36677020,2018-11-24,51345,486,413,天阶夜色凉如水-陌
145,【小猪孔明】电影预告片震撼来袭,http://www.bilibili.com/video/av37087587,2018-11-30,51183,60,351,小脑洞大亮亮
146,【五五开】我们仍未知道那天所看见的挂逼的名字。,http://www.bilibili.com/video/av35719520,2018-11-11,50992,686,1790,叫我呆萌少年
147,儒雅随和丶mata川殴打水友嗨粉,http://www.bilibili.com/video/av36204841,2018-11-18,50787,100,490,开会司马脸上班司马脸
148,【枪声音乐】让节奏来的更猛烈一些 —《All Falls Down》,http://www.bilibili.com/video/av35628626,2018-11-09,50440,382,1897,Final丶AL
149,绅♂士,http://www.bilibili.com/video/av35098726,2018-11-03,49409,396,1372,似乎一脸懵逼
150,【全明星】愿鬼畜陪着你去东和西,http://www.bilibili.com/video/av36382834,2018-11-20,49278,436,2239,曦曜君
151,【高音哥】歌剧2（我的高音，全宇宙最高）,http://www.bilibili.com/video/av36483768,2018-11-22,49040,390,1357,XiaoLLK
152,【DOTA2鬼畜】峰哥的幽灵漫步究竟有多快？,http://www.bilibili.com/video/av35072556,2018-11-01,48720,96,441,体委_W
153,【爱酱】花Q英雄绊爱酱,http://www.bilibili.com/video/av35318926,2018-11-05,47755,85,856,学渣只能说一句花Q
154,【僵尸新说唱】两军阵前RAP,http://www.bilibili.com/video/av36321746,2018-11-19,47571,98,1249,Akarisal
155,特朗普:make China great again,http://www.bilibili.com/video/av35286514,2018-11-04,47356,160,607,最佳间谍_川普同志
156,【黑镖客单曲】阳明Bug,http://www.bilibili.com/video/av35665744,2018-11-10,47340,816,2745,六个牛柳扭六扭
157,【DNF】沙漠肝帝-沙漠骆驼,http://www.bilibili.com/video/av36335294,2018-11-20,47316,90,337,软萌蠢逗疯丫头
158,【中国boy鬼畜短剧】猩猩宝宝第九集,http://www.bilibili.com/video/av35090279,2018-11-03,47288,304,958,砕月Tsuki
159,【全明星】煮酒论英雄竟然如此鬼畜~,http://www.bilibili.com/video/av35896109,2018-11-13,46731,139,735,远远队长
160,消灭德意志法西斯的军队找到了,http://www.bilibili.com/video/av35935555,2018-11-14,46577,148,702,靓仔叁零肆
161,【定场诗专场】Remember the Name,http://www.bilibili.com/video/av35595159,2018-11-09,45695,145,3571,容我吟诗一首
162,来了老弟,http://www.bilibili.com/video/av37082780,2018-11-30,45219,339,852,你的昵称叫男孩子
163,放下你的手机！它就是个垃圾,http://www.bilibili.com/video/av35486178,2018-11-07,44912,164,630,鸡鸡·夫斯基
164,【中国boy鬼畜短剧】猩猩宝宝第十一集,http://www.bilibili.com/video/av36050444,2018-11-17,44693,311,857,砕月Tsuki
165,【中国boy鬼畜短剧】猩猩宝宝第十二集,http://www.bilibili.com/video/av36556220,2018-11-24,44625,349,904,砕月Tsuki
166,【中国boy鬼畜短剧】猩猩宝宝第十集,http://www.bilibili.com/video/av35582710,2018-11-09,44590,365,885,砕月Tsuki
167,【鬼畜配音】猫和老鼠第一集,http://www.bilibili.com/video/av36071920,2018-11-16,44481,572,520,荣耀の小学生
168,【哲♂学奥特曼】重制 第四十四集：初♂代VS杰♂顿,http://www.bilibili.com/video/av35158866,2018-11-03,44207,334,640,乡shit树
169,“吴亦凡”携手“那吾克热”合唱新专辑《大碗宽面》,http://www.bilibili.com/video/av35936831,2018-11-14,44160,131,517,亚历山大兔子
170,【全明星】way back home,http://www.bilibili.com/video/av35617172,2018-11-09,44119,476,2547,蒙面水煮鱼
171,【沙雕鬼畜②】交警也嘻哈：大家是朋友的嘛！你回来！,http://www.bilibili.com/video/av36013817,2018-11-15,43958,99,888,裸奔的爱毛
172,【葫芦娃】小青蛙Rap,http://www.bilibili.com/video/av35971930,2018-11-14,43919,157,1318,绿豆KC
173,【全明星】邱毅教你魔音入脑,http://www.bilibili.com/video/av36248853,2018-11-19,43858,174,1431,茶几君梦二
174,瓜皮葫芦娃第二集《猪蛇出动》,http://www.bilibili.com/video/av36069241,2018-11-16,43356,172,266,星光の夜雨
175,鬼畜铠甲  第四集,http://www.bilibili.com/video/av35620437,2018-11-09,43123,482,578,我不是幽于
176,【全明星rap】Remember the name,http://www.bilibili.com/video/av35014468,2018-11-01,42241,220,1935,calmeva
177,用我的世界打开猫和老鼠 第14集,http://www.bilibili.com/video/av36685552,2018-11-25,41478,663,638,孤影过客
178,【寅子】九九八十一,http://www.bilibili.com/video/av35792070,2018-11-12,41382,375,995,Sakata金吋
179,秋名山车♂神,http://www.bilibili.com/video/av35867963,2018-11-13,41197,116,719,放克大爷
180,你从未见过的踩点狂魔,http://www.bilibili.com/video/av35359972,2018-11-05,40394,376,653,或许我真的很怀旧
181,【于谦郭德纲】谦儿哥灵魂Rap版 同仁堂,http://www.bilibili.com/video/av36087351,2018-11-16,40382,135,1176,御雨云
182,【和珅&amp;纪晓岚】纪和之辩,http://www.bilibili.com/video/av36739587,2018-11-25,40144,129,371,82年的可乐君
183,猫和老鼠的鬼畜冒险:秋名山飙车 002,http://www.bilibili.com/video/av36776514,2018-11-26,40084,247,390,利奥波儿德
184,【猫和老鼠cf】汤姆c4自爆治好了狗崽打嗝,http://www.bilibili.com/video/av35607582,2018-11-09,40058,293,641,灰老歪仙
185,【暗黑破坏神】 爱菠萝,http://www.bilibili.com/video/av35719371,2018-11-11,39417,220,486,潮汕好男人
186,猫和老鼠的鬼畜冒险:秋名山飙车 001,http://www.bilibili.com/video/av36275753,2018-11-19,38512,275,520,利奥波儿德
187,【杀戮天使】Zack：我可以不杀你么？拜托了,http://www.bilibili.com/video/av36100654,2018-11-16,38041,374,4805,死病娇XiaoFeng
188,【东方project】竹取飛猫~ Lunatic Thomas,http://www.bilibili.com/video/av35638560,2018-11-10,37985,245,1796,川先僧sunami
189,迪迦♂奥特曼 最终圣战,http://www.bilibili.com/video/av36361100,2018-11-20,37905,140,648,放克大爷
190,【中国BOY】UT画风黑暗恐怖游戏 | 大猩猩的三角符文,http://www.bilibili.com/video/av36196658,2018-11-18,37613,103,656,ZadAK
191,汤姆你跳的什么沙雕玩意？,http://www.bilibili.com/video/av36636213,2018-11-24,36808,209,817,阿拉斯加松
192,猫和老鼠鬼畜配音第二十六集《网球鬼屎》,http://www.bilibili.com/video/av36660908,2018-11-24,36742,205,633,星光の夜雨
193,夏有电鳗，孙哥天堂,http://www.bilibili.com/video/av36183459,2018-11-18,36522,164,130,Sandy同学
194,【粉丝投稿】搞笑小片段又来啦~把我的快乐都给你~,http://www.bilibili.com/video/av36828650,2018-11-27,35638,230,914,别再讨好虚伪吖
195,【华农兄弟】沙漠竹鼠,http://www.bilibili.com/video/av35722501,2018-11-11,35460,121,617,旺仔老馒头_QAQ
196,【IG】沙漠骆驼,http://www.bilibili.com/video/av35064211,2018-11-01,35220,625,1478,Failo主播
197,【黑虎阿福】骚漠黑虎,http://www.bilibili.com/video/av37043755,2018-11-30,35078,120,423,盖不住的Gaberiel
198,【全明星】逮虾户,http://www.bilibili.com/video/av36443192,2018-11-21,34615,127,638,碧天蓝钻
199,【PDD】火力骚猪王 PDD与五五开的悠悠球大战 【神剪手主题挑战赛】,http://www.bilibili.com/video/av36709080,2018-11-25,34521,75,291,库温室丶哔哩哔哩
200,故事王2第二集，孙笑川讲故事了结尾有彩蛋,http://www.bilibili.com/video/av36164951,2018-11-17,34395,307,705,可落卧
201,鬼畜配音【熊出没】吴克捡垃圾的故事,http://www.bilibili.com/video/av36710664,2018-11-25,33417,211,803,似水年华悠悠
202,青春猪头大林不会梦到兔女郎元首,http://www.bilibili.com/video/av35321720,2018-11-05,33327,438,1617,之障不是小智障
203,用我的世界打开猫和老鼠 第11集 猫鼠课堂,http://www.bilibili.com/video/av35657096,2018-11-10,33308,688,525,孤影过客
204,【全明星特效鬼畜剧】Van豆先生奇遇记,http://www.bilibili.com/video/av35180531,2018-11-03,33038,351,1505,修2
205,【爱酱】我的花Q式~《爱酱公寓3》op,http://www.bilibili.com/video/av36975963,2018-11-29,32980,119,989,学渣只能说一句花Q
206,【全明星】又失恋阵线联盟！,http://www.bilibili.com/video/av37086165,2018-11-30,32335,152,507,ChuhJLee
207,【碧蓝航线】这有一只超可爱的明石喵，不考虑来吸一吸吗,http://www.bilibili.com/video/av35472434,2018-11-09,31800,61,2124,南乔鲁诺726
208,【鬼畜配音】光头强：熊二，你不是说要带我去酒店吗？,http://www.bilibili.com/video/av35965133,2018-11-14,31677,372,502,王鐡著
209,鬼畜配音:杰瑞的8848警告！汤姆变腊肠狗！,http://www.bilibili.com/video/av35272925,2018-11-04,31531,305,420,逆光尔子
