,title,link,date,play_count,danmu_num,favorites,author
24,【五五开】好日子,http://www.bilibili.com/video/av25438124,2018-06-23,532776,3515,15590,猫店
25,【面筋哥X波澜哥】我的筋雄学院-Odd future,http://www.bilibili.com/video/av25200693,2018-06-19,507806,4483,28813,冰攻厂BeSo
26,肥宅快乐穷开心,http://www.bilibili.com/video/av24393325,2018-06-05,507786,1715,21784,浅澄月
27,猫和老鼠鬼畜配音：保卫幻想♂乡,http://www.bilibili.com/video/av25494828,2018-06-24,483073,6308,12519,烤冰激凌
28,【元首的愤怒】鬼畜达人秀之我要上BW,http://www.bilibili.com/video/av24812613,2018-06-17,472382,6095,15985,还有一天就放假了
29,【银角大王】我叫你一声你敢答应吗？,http://www.bilibili.com/video/av24497381,2018-06-07,470866,2372,16193,潮汕好男人
30,【卢本伟】学挂叫,http://www.bilibili.com/video/av25066303,2018-06-17,452254,1717,4989,还有一天就高考了
31,鬼畜新世界14（番外） 掘地♂求生（下）,http://www.bilibili.com/video/av24653653,2018-06-10,443738,4687,6920,三木刃
32,【爱酱】学猫叫,http://www.bilibili.com/video/av25013902,2018-06-16,427044,923,7132,学渣只能说一句花Q
33,【枪声音乐】超强节奏易中毒，必戴耳机,http://www.bilibili.com/video/av24442312,2018-06-06,425860,4267,26721,RwanVLG然
34,生命♂之杯,http://www.bilibili.com/video/av24929447,2018-06-15,410943,1341,8650,点滴菌
35,【手套哥】我的手套有点骚！,http://www.bilibili.com/video/av25262939,2018-06-20,407160,1409,7131,潮汕好男人
36,【世界杯rap】你见过这么鬼畜的解说员吗？！,http://www.bilibili.com/video/av25620833,2018-06-26,397662,670,6897,魔方OwO
37,买不起钢琴的我只好努力弹键盘...,http://www.bilibili.com/video/av24215808,2018-06-01,397334,1327,5206,宇是天神
38,【特效向：梅西×雷神】掌握雷电的梅西来了！这下你们要慌得一批啦！,http://www.bilibili.com/video/av25817503,2018-06-30,386759,725,6515,起疯君
39,手套哥：我不是传说，是手套哥！,http://www.bilibili.com/video/av25681726,2018-06-27,380590,1219,6843,发光的呆毛君
40,【五五开】这iPhone电话你敢不敢接,http://www.bilibili.com/video/av24448481,2018-06-06,379945,1221,5672,恒源翔md
41,肥宅快乐游戏歌,http://www.bilibili.com/video/av25479468,2018-06-24,369555,955,12342,浅澄月
42,当面筋哥遇上泽野弘之【ShØuT】,http://www.bilibili.com/video/av24546923,2018-06-08,346024,1341,9378,瞬间爆炸型LowSing
43,【小猪面筋】鬼畜配音第一集《真正的石灰》,http://www.bilibili.com/video/av24486948,2018-06-07,343208,2159,6396,佩奇永远不会迟到
44,【世界杯rap】朱广权：一首《中国话》带你看世界杯,http://www.bilibili.com/video/av25747987,2018-06-28,334785,1331,11297,魔方OwO
45,Giao哥正能量RAP！这本草纲目我听哭了你呢,http://www.bilibili.com/video/av24808268,2018-06-13,321497,1329,10909,鸡鸡·夫斯基
46,【老番茄X某幻X忽悠】三个男人一台戏（祝贺高考结束）,http://www.bilibili.com/video/av24597066,2018-06-09,310649,398,3544,淡水系咸鱼血偶
47,【全明星】床边故事,http://www.bilibili.com/video/av25443088,2018-06-23,309477,2427,15558,哦呼w
48,全明星鬼畜配音《火影忍者》下篇,http://www.bilibili.com/video/av25664629,2018-06-27,305556,1394,2503,你的昵称叫男孩子
49,【马云x马化腾】一口气全念对,http://www.bilibili.com/video/av25264856,2018-06-20,301670,1709,15297,爱摇曳
50,【papi酱】高考刷题哪家强,http://www.bilibili.com/video/av25418556,2018-06-23,298806,914,2758,无名的Kong惧
51,【手套哥】火力手套王,http://www.bilibili.com/video/av25896377,2018-06-30,298681,1223,7241,是羊驼驼诶
52,英雄♂联盟,http://www.bilibili.com/video/av24610267,2018-06-10,295923,1145,3835,新日暮里娼片公司
53,【面筋哥&amp;吟游诗人】Whistle,http://www.bilibili.com/video/av24580254,2018-06-09,289190,1890,10686,Mr.Lemon
54,【元首】德国队输了，元首血崩怒骂,http://www.bilibili.com/video/av25136752,2018-06-18,286314,1355,3660,幸运谢朵儿
55,【哲学101】Pick me ♂ up,http://www.bilibili.com/video/av24863384,2018-06-14,285911,1121,8085,旺仔老馒头_QAQ
56,【全明星】撕逼气球！,http://www.bilibili.com/video/av25386911,2018-06-22,278519,1938,5985,OELoop
57,【中国BOY鬼畜】辍学的猩猩哥,http://www.bilibili.com/video/av25361154,2018-06-22,271688,4681,4999,昔日友人
58,Nevada♂,http://www.bilibili.com/video/av25488408,2018-06-24,270898,3389,10143,蟹老板crab
59,【许昕/大蟒】盲打都能赢，对我来说是正常水平,http://www.bilibili.com/video/av24544387,2018-06-09,266894,485,3113,一个可丽饼
60,【剧版镇魂】【全明星助攻】【有毒慎点】镇魂天团出道单曲《Nobody》,http://www.bilibili.com/video/av25813087,2018-06-29,262805,2408,20172,虫虫不会剪HE
61,王菊应援单曲《这菊稳了》,http://www.bilibili.com/video/av24279723,2018-06-02,255644,1131,6768,亚当flop亚当
62,【筋澜兄弟】See You Again（感动版）,http://www.bilibili.com/video/av24553993,2018-06-08,252788,1362,5086,若雨轻枫
63,猫和老鼠鬼畜配音22——修仙猫,http://www.bilibili.com/video/av25031640,2018-06-16,250736,2607,2233,木糖纯和庄不纯
64,2018世界杯德国队小组赛未能出线-元首的愤怒,http://www.bilibili.com/video/av25723390,2018-06-28,248812,1612,4379,光棱坦克驾驶员
65,【鬼畜配音】猫和老鼠9：赤红的夜色,http://www.bilibili.com/video/av25832556,2018-06-30,244166,2576,3329,致远SL
66,【五五开】一首戒挂为大家奉上！,http://www.bilibili.com/video/av25810328,2018-06-29,239131,1631,4618,真心雷雷雷
67,【创造101杨超越】早这样唱不就好了—病名为爱！,http://www.bilibili.com/video/av25051182,2018-06-17,228698,416,1202,咕哒兰
68,当猫和老鼠的音效换成红警会怎样 儿童节特别版,http://www.bilibili.com/video/av24231542,2018-06-01,223338,1490,3104,阿拉斯加松
69,【鬼畜的党妹】头发之歌,http://www.bilibili.com/video/av24576239,2018-06-09,222331,999,4414,猫店
70,【五五开】spectre,http://www.bilibili.com/video/av25593740,2018-06-26,215396,883,5392,后顾顾顾顾顾
71,【猫和老鼠鬼畜配音】病名为Hop！！,http://www.bilibili.com/video/av24243593,2018-06-01,213816,6628,8368,黯然DiosDim
72,【英雄联盟rap】中国话,http://www.bilibili.com/video/av24158191,2018-06-01,207430,1539,7370,城之悠二
73,来听听章鱼哥的千本樱吧,http://www.bilibili.com/video/av25067773,2018-06-18,202237,1226,4207,前台创屎人
74,【哲学】股♂惑仔,http://www.bilibili.com/video/av24468222,2018-06-06,200971,586,1307,夜场小丸子
75,Waiting♂for♂love,http://www.bilibili.com/video/av25894432,2018-06-30,199008,2306,6067,蟹老板crab
76,【猫和老鼠鬼畜配音版】第三十九集 波尔卡圆点猫,http://www.bilibili.com/video/av25397448,2018-06-22,195557,2152,1356,专注坑爹
77,【101王菊电音单曲】地狱空荡荡,http://www.bilibili.com/video/av24302491,2018-06-03,193921,605,4553,PoKeR_扑克
78,【梦想N巨头】 梦想的呐喊,http://www.bilibili.com/video/av24943136,2018-06-15,192327,853,4941,OELoop
79,【哲学】学van♂叫,http://www.bilibili.com/video/av25028414,2018-06-17,186534,1065,4190,中国特射联盟guy伦
80,【鬼畜】周树人跟我鲁迅有什么关系？,http://www.bilibili.com/video/av25168325,2018-06-18,185826,351,1962,鸽子梨
81,奥巴马-Faded,http://www.bilibili.com/video/av24901961,2018-06-15,184461,617,3041,全世界吗
82,【猫和老鼠鬼畜配音】第四集 猫鼠的哲♂学♂之♂战,http://www.bilibili.com/video/av25885655,2018-06-30,182080,779,786,半生半凉死肥宅
83,【全明星】追梦者的葬礼,http://www.bilibili.com/video/av24956331,2018-06-17,180352,2435,11592,柴可夫司徒
84,【猫和老鼠鬼畜配音版】第三十七集 汤姆教授,http://www.bilibili.com/video/av24562079,2018-06-08,178585,1996,1152,专注坑爹
85,大概是世界上最萌的《学猫叫》版本，能秒杀抖音上那些人吗？,http://www.bilibili.com/video/av24688588,2018-06-11,172122,1159,3388,西红柿炒熊猫
86,黑凤梨,http://www.bilibili.com/video/av25125975,2018-06-18,171729,657,5016,爱穹妹的小浪浪
87,快乐村花杨超越 调音师上线用尽全力,http://www.bilibili.com/video/av25248291,2018-06-20,169643,1147,1956,鸡鸡·夫斯基
88,猫和老鼠亮剑（第五集）,http://www.bilibili.com/video/av24605076,2018-06-09,167830,1477,1692,辉腾之光
89,【鬼畜配音】海绵宝宝第十集 - 用功♂好学生,http://www.bilibili.com/video/av25607101,2018-06-26,162331,2067,2762,荣耀の小学生
90,【猫和老鼠】用LOL和CSGO演绎猫和老鼠(封面的特效不存在的)-P10,http://www.bilibili.com/video/av24630166,2018-06-10,162056,1249,2289,ElementAu元素君
91,【老邢】恋爱循环,http://www.bilibili.com/video/av25316626,2018-06-22,161629,709,4241,Xy帽子
92,【李毅大帝】一千年以后--我仍满怀期待的盼望着下一个四年,http://www.bilibili.com/video/av24219562,2018-06-01,159682,766,2008,推背兔の
93,【中国boy】学猩叫,http://www.bilibili.com/video/av24818770,2018-06-13,158156,1550,4033,粗犷毛线君
94,【猫和老鼠鬼畜配音版】第三十六集 老摇椅上的汤姆,http://www.bilibili.com/video/av24241657,2018-06-01,156244,2075,1395,专注坑爹
95,【中国BOY鬼畜】乱世巨猩,http://www.bilibili.com/video/av24687636,2018-06-11,156141,691,3274,砕月Tsuki
96,如何让一只狐狸笑上150秒,http://www.bilibili.com/video/av25312562,2018-06-21,150021,840,3939,宇是天神
97,诸葛琴魔   China-X,http://www.bilibili.com/video/av25367522,2018-06-22,149594,2122,3726,哈哈fa蛤蛤
98,【全明星】黑凤梨,http://www.bilibili.com/video/av25635085,2018-06-26,149221,3941,7808,柴可夫司徒
99,【Giao哥rap】Giao起！,http://www.bilibili.com/video/av25386518,2018-06-23,148274,589,2201,龙大人不喷火
100,哲学【Good♂boy】,http://www.bilibili.com/video/av25825549,2018-06-29,147500,1554,6050,猫薄荷味儿
101,全明星鬼畜《成龙历险记》giao,http://www.bilibili.com/video/av25128228,2018-06-18,139374,1000,2265,你的昵称叫男孩子
102,【RAP】GIAO哥热唱黑喂狗！！,http://www.bilibili.com/video/av25093851,2018-06-17,138887,963,4622,发光的呆毛君
103,【崩坏三】嘤嘤嘤？我的崩坏三好像不太正常！,http://www.bilibili.com/video/av25838101,2018-06-30,137908,415,4342,見知華
104,吔X无限大,http://www.bilibili.com/video/av25646865,2018-06-26,137595,823,3830,绿豆KC
105,【猫和老鼠鬼畜配音版】第四十集 小孤儿,http://www.bilibili.com/video/av25830353,2018-06-29,136188,2228,1165,专注坑爹
106,【多明星】隐形的翅膀（腾格尔版）,http://www.bilibili.com/video/av24591776,2018-06-09,136032,798,3257,惜缘、过去
107,【剧情向】生Fa-Van机 第二集,http://www.bilibili.com/video/av25144285,2018-06-18,134683,450,1584,cshl623
108,【猫和老鼠鬼畜配音版】第三十八集 老鼠打扫记,http://www.bilibili.com/video/av24957139,2018-06-15,133589,1822,909,专注坑爹
109,【小猪面筋】鬼畜配音第二集《泡泡》,http://www.bilibili.com/video/av25084967,2018-06-18,133069,1408,2514,佩奇永远不会迟到
110,【五五开】开挂Baby,http://www.bilibili.com/video/av24276460,2018-06-03,127911,456,2407,枫之叶feng
111,【中国boy】保加利亚猩猩,http://www.bilibili.com/video/av25628938,2018-06-26,126818,798,2764,粗犷毛线君
112,用一首歌的时间跟鬼畜全明星去刺激的战场吃鸡,http://www.bilibili.com/video/av24694348,2018-06-11,126348,826,4746,鸡鸡·夫斯基
113,【金嗓子】保护嗓子 请抠猴嗓子,http://www.bilibili.com/video/av25305768,2018-06-21,125647,493,3093,可大师
114,【东方project】最终鬼畜汤姆猫,http://www.bilibili.com/video/av24700434,2018-06-11,125025,864,3225,川先僧sunami
115,【喵帕斯】黑凤梨 完整版,http://www.bilibili.com/video/av25425507,2018-06-23,121827,3504,8532,穗乃果奶
116,《哲学》青♂苹果乐园,http://www.bilibili.com/video/av24404843,2018-06-05,120960,611,3192,van漾の男魂亚suck
117,鲁迅也要吸旺仔牛奶，抓捕周树人，跟我鲁迅有什么关系？,http://www.bilibili.com/video/av25014489,2018-06-16,119026,467,2039,wolf菌Hazi
118,GIAO哥最新RAP单曲《GIAO的力量》,http://www.bilibili.com/video/av25755710,2018-06-28,118741,371,1283,腌面大王
119,【undertale】全然不信 Backtom！part3,http://www.bilibili.com/video/av24240860,2018-06-01,118389,1442,2069,川先僧sunami
120,我的逼格，跟我的后宫数量是成反比的！,http://www.bilibili.com/video/av25267342,2018-06-20,118113,351,1693,约谈人参
121,【小妮妮，小姬姬】学猫叫！,http://www.bilibili.com/video/av25462223,2018-06-24,115917,718,2118,无外一身轻
122,【全明星】戏精的rap对决,http://www.bilibili.com/video/av24813451,2018-06-13,114074,187,624,此物天下绝响
123,没有波音777不会拉的曲子！,http://www.bilibili.com/video/av24531722,2018-06-08,111585,713,1410,China_railway
124,【杨超越】Solo Dance 调音师真的尽力了,http://www.bilibili.com/video/av25688670,2018-06-27,111081,736,1582,柴可夫司徒
125,【吔屎忍者】刘醒与非凡，终末之谷大战！,http://www.bilibili.com/video/av25270206,2018-06-20,110819,776,2836,起疯君
126,猫和老鼠鬼畜特效48期：丑小吔,http://www.bilibili.com/video/av24630962,2018-06-10,110608,2888,1622,默白_SilentWhite
127,【奥巴马】  Something Just Like This,http://www.bilibili.com/video/av24552702,2018-06-08,107139,373,1365,Jounyend
128,学♀猫叫,http://www.bilibili.com/video/av25268887,2018-06-20,105536,329,855,咕哒兰
129,【彩虹六号】刘醒洗脑《墙安全》,http://www.bilibili.com/video/av24305748,2018-06-03,104861,208,1728,KDYDT
130,【鬼畜配音】毁童年 猫和♂老鼠 杰瑞♂出品 汤姆的哲学♂日记,http://www.bilibili.com/video/av24957407,2018-06-15,104593,2208,1509,东云家的嘤皇阿光
131,【面筋哥】唱我的面筋 温暖你的心,http://www.bilibili.com/video/av24947121,2018-06-15,104068,566,2590,一咸菊菊
132,【全职高手】叶修喜欢的人竟然是……？！,http://www.bilibili.com/video/av25500271,2018-06-24,101561,664,1929,严楚-长期接单
133,网恋吗小姐姐，我肥宅音~,http://www.bilibili.com/video/av24703404,2018-06-11,101424,1032,1924,枪弹轨迹
134,【手套哥】白金disco,http://www.bilibili.com/video/av25631048,2018-06-26,101310,382,2078,冰绎
135,【高清补档】hrhr,http://www.bilibili.com/video/av25546091,2018-06-25,100341,189,343,卍员player
136,【宋小宝】中国话,http://www.bilibili.com/video/av25685841,2018-06-27,99291,382,1979,黑猫的泪水
137,【猫和老鼠】学猫叫,http://www.bilibili.com/video/av25756081,2018-06-28,99287,544,3837,致明笑笑
138,面筋哥深情单曲《爱上面筋很简单》,http://www.bilibili.com/video/av25622499,2018-06-26,98619,842,1881,鸡鸡·夫斯基
139,【giao大侠】给你带来土味正能量,http://www.bilibili.com/video/av24816469,2018-06-13,98339,361,1489,鬼畜↑可乐♂
140,【面筋哥】学狗叫（面筋哥正版授权填词）,http://www.bilibili.com/video/av25495146,2018-06-24,94135,376,1136,纯哲不咕咕
141,全明星鬼畜配音《火影忍者》,http://www.bilibili.com/video/av25617612,2018-06-26,93509,557,978,你的昵称叫男孩子
142,猫和老鼠鬼畜配音第二弹:杰瑞的大佬表哥,http://www.bilibili.com/video/av25631072,2018-06-26,92730,1057,581,麻辣de火锅
143,【全明星】天下,http://www.bilibili.com/video/av25489697,2018-06-24,89349,799,2638,小熙攘
144,【励志哲学】some thing just like this,http://www.bilibili.com/video/av25666575,2018-06-27,88719,719,1596,緤殇大魔王
145,【电音】我到位没有?,http://www.bilibili.com/video/av25290585,2018-06-21,88513,444,1234,TØm
146,森♂林,http://www.bilibili.com/video/av25003219,2018-06-16,88104,617,1336,绝科菌Kscien
147,一首全明星抖脚鬼畜歌 带给你快乐,http://www.bilibili.com/video/av25829413,2018-06-30,85789,434,1782,鸡鸡·夫斯基
148,京反射,http://www.bilibili.com/video/av25751508,2018-06-28,85572,108,891,创青团
149,【Giao哥】双截Giao,http://www.bilibili.com/video/av25112917,2018-06-18,84954,340,724,红豆稀饭中
150,【哲学】A♂lone,http://www.bilibili.com/video/av25633841,2018-06-26,84770,750,2494,点份大碗饭
151,【杨超越】恋爱循环,http://www.bilibili.com/video/av24981211,2018-06-16,83897,376,1652,奶茶布丁NCBD
152,王司徒大战司马懿 第二回,http://www.bilibili.com/video/av24611457,2018-06-09,83565,509,1827,Amohit
153,【undertale】FELL Tom！,http://www.bilibili.com/video/av24832450,2018-06-15,82828,996,2055,川先僧sunami
154,【卢本伟】科学挂人,http://www.bilibili.com/video/av25780584,2018-06-29,82281,371,1197,浪迹天涯的小光
155,当猫和老鼠的音效换成红警会怎样 端午节特别版,http://www.bilibili.com/video/av25015488,2018-06-16,81409,871,991,阿拉斯加松
156,【哲学、游戏】哲♂学之下,http://www.bilibili.com/video/av24468492,2018-06-07,80319,513,3630,魂淡是魂淡
157,成龙历险记鬼畜配音第五鸡,http://www.bilibili.com/video/av24189781,2018-06-01,77874,238,512,杰波_
158,【手套哥】我的手套搓呀搓最得人心,http://www.bilibili.com/video/av25399019,2018-06-22,76903,564,1764,鸡鸡·夫斯基
159,《一人我诶诶步》- HuHao鬼畜,http://www.bilibili.com/video/av24466427,2018-06-06,76671,211,830,HuHaoHangtime
160,逐梦逐梦勇者圈，梦想三巨头偶像团体出道！,http://www.bilibili.com/video/av24896706,2018-06-14,76312,275,590,树深时见鹿dear
161,【FGO】莉莉丝：恋爱真香（天国与地狱）,http://www.bilibili.com/video/av25384760,2018-06-23,76067,421,1388,丸子
162,（哲学）电音♂古筝,http://www.bilibili.com/video/av25326507,2018-06-21,74646,536,671,_银桑_
163,琪亚娜，别看我只是一只虫。,http://www.bilibili.com/video/av25320401,2018-06-21,73846,214,3462,死亡人鱼
164,飞剑神曲,http://www.bilibili.com/video/av25797487,2018-06-29,73339,387,2080,爱穹妹的小浪浪
165,【创造101】当杨超越来到中国梦之声的舞台，竟获导师一致赞许？,http://www.bilibili.com/video/av24842233,2018-06-14,73039,611,1778,春风十里不如礼
166,燃！【章鱼哥】核爆神曲aLIEz,http://www.bilibili.com/video/av25505814,2018-06-24,72813,421,1175,形而上的鲁迅
167,【剧情向】生Fa-Van机 第三集,http://www.bilibili.com/video/av25853018,2018-06-30,72652,444,852,cshl623
168,【赵本山】开心斗地主,http://www.bilibili.com/video/av24253998,2018-06-02,72115,413,2713,无厘头的奇趴
169,【哲♂学】五柳♂先生传,http://www.bilibili.com/video/av24494037,2018-06-07,69898,253,966,洛van依
170,【全明星Rap】Flower Dance,http://www.bilibili.com/video/av24608771,2018-06-09,69299,276,1302,幻想乡的老大爷
171,【王境泽】大笑江湖,http://www.bilibili.com/video/av24937262,2018-06-15,68705,226,572,以泉映梨花
172,哲学《亮♂剑》故事三节,http://www.bilibili.com/video/av25181184,2018-06-19,68606,497,1194,KDYDT
173,【杨超越】病名为爱,http://www.bilibili.com/video/av24857872,2018-06-14,66645,554,1980,仙道居士
174,哲学《风云》,http://www.bilibili.com/video/av24592060,2018-06-09,66546,292,254,点点大提督
175,【全明星】贫民百万歌星,http://www.bilibili.com/video/av25686001,2018-06-27,64897,200,1653,横漂玉生烟
176,暗♂黑舞会,http://www.bilibili.com/video/av25004361,2018-06-16,64225,221,832,AoRucZTNR_半城忧桑
177,【吔屎时代】mr.啵嘴,http://www.bilibili.com/video/av24904924,2018-06-14,64120,333,1122,三顧茅房
178,虹之间♂,http://www.bilibili.com/video/av24603902,2018-06-09,63936,878,2030,无色牛奶
179,【东方project】汤姆猫的舞踏会,http://www.bilibili.com/video/av25420764,2018-06-24,62095,423,1385,川先僧sunami
180,【鬼畜配音】毁童年 猫和♂老鼠 魔♂法老鼠吊打汤姆？到底谁会胜利呢？,http://www.bilibili.com/video/av24366212,2018-06-04,61618,697,630,东云家的嘤皇阿光
181,谁说贫贱不能移?,http://www.bilibili.com/video/av25571779,2018-06-25,61100,130,217,OELoop
182,猫和老鼠亮剑（第六集）,http://www.bilibili.com/video/av24892347,2018-06-14,60860,825,758,辉腾之光
183,【猫和老鼠】黑凤梨,http://www.bilibili.com/video/av25258789,2018-06-21,60816,686,1987,夜猫仙
184,【哲学】Just Dance♂,http://www.bilibili.com/video/av24891723,2018-06-14,60504,338,1740,lonely晖
185,【杨超越】电音杨超越,http://www.bilibili.com/video/av25305516,2018-06-21,59674,342,637,蓝道君
186,李云龙也爱玩300英雄,http://www.bilibili.com/video/av25610700,2018-06-26,59672,163,476,十代冥王
187,无♂限火力3.0,http://www.bilibili.com/video/av25683601,2018-06-27,59520,344,1628,van漾の男魂亚suck
188,默白曦猫和老鼠鬼畜：麦克汤的端午,http://www.bilibili.com/video/av25011140,2018-06-16,59275,1216,866,默白_SilentWhite
189,【深宫计】你尚未册封，就一心想着与圣上凤凰于飞了（首次鬼畜？？？）,http://www.bilibili.com/video/av24874557,2018-06-14,57966,72,428,洗尽闭月铅华
190,【鬼畜】抓捕周树人跟我鲁迅有什么关系啊？,http://www.bilibili.com/video/av25861825,2018-06-30,57965,157,730,萧索233
191,Giao哥中国风TRAP~《China Giao》,http://www.bilibili.com/video/av24444546,2018-06-06,57045,65,562,余轩yx
192,【凉风鬼畜】病名为爱（啊）,http://www.bilibili.com/video/av24429792,2018-06-06,57019,832,825,中二病小忆
193,息♂子怪door团，参上！,http://www.bilibili.com/video/av24526391,2018-06-08,56698,265,2009,传说diehunter
194,【守望先锋rap】源氏复仇记,http://www.bilibili.com/video/av24538131,2018-06-08,55754,104,842,裸奔的爱毛
195,【杨超越】核爆青春,http://www.bilibili.com/video/av24963722,2018-06-16,55632,575,817,小城深巷妇与狗
196,【疯A】丧尸♂危机-第四集,http://www.bilibili.com/video/av25720762,2018-06-28,55315,101,356,Crazy_A
197,【甩甩舞鬼畜】科学蹦迪，王司徒教你体面做人,http://www.bilibili.com/video/av24719582,2018-06-12,54985,208,434,一咸菊菊
198,【马化腾＆周杰伦】不氪金就拉倒,http://www.bilibili.com/video/av24610079,2018-06-09,54719,505,1355,Himoda黑猫大
199,【中国boy】我的香蕉分你一半,http://www.bilibili.com/video/av24662559,2018-06-11,54645,222,832,粗犷毛线君
200,哲学）Boom Boom Boom,http://www.bilibili.com/video/av25738808,2018-06-28,54490,281,1061,赤炎的蓝蓝路
201,【杨超越】杨超越参加中国梦之声,http://www.bilibili.com/video/av24979388,2018-06-16,53991,592,1529,翼侯大人
202,〖哲♂学〗van的胜♂利,http://www.bilibili.com/video/av24549576,2018-06-08,53493,158,378,-橙纯-
203,【鬼畜配音】海绵宝宝鬼畜配音⑤:【第九弹】强♂人俱乐部(上),http://www.bilibili.com/video/av24232201,2018-06-01,52679,562,796,小黄人家的灰哥
204,Happy Alone,http://www.bilibili.com/video/av25646171,2018-06-26,52590,576,701,TØm
205,Alan Walker最新单曲首发,http://www.bilibili.com/video/av24548534,2018-06-08,52587,767,2105,幽灵子辰
206,【陈子豪鬼畜】我陈子豪就算屎外边，也不会再碰这把枪！,http://www.bilibili.com/video/av24218126,2018-06-01,52384,215,314,刘昊是个好人
207,（枪声音乐）最终屠杀！Nevada最终完整版！,http://www.bilibili.com/video/av24370256,2018-06-04,52266,962,2920,DestroyHeart
208,【东方project】汤姆眷恋的幻想乡,http://www.bilibili.com/video/av25149305,2018-06-22,52252,367,1490,川先僧sunami
209,【武林外传cut】周树人鲁迅我吕秀才都分得清！,http://www.bilibili.com/video/av25831131,2018-06-29,51952,149,176,帅某咕咕咕
210,【章鱼哥】我今天就是要吹纸短情长！,http://www.bilibili.com/video/av25480084,2018-06-24,51804,282,977,形而上的鲁迅
211,【手套哥】巴啦啦小魔仙,http://www.bilibili.com/video/av25319046,2018-06-21,51784,258,1411,史蒂芬王富贵
212,【杨超越】病名为爱（2P素材）,http://www.bilibili.com/video/av25024289,2018-06-16,51096,202,161,千矢さま
213,【大司马】有梦终能如愿以偿,http://www.bilibili.com/video/av24651810,2018-06-11,50959,736,1400,枫之叶feng
214,【哲♂学电音】Alone♂,http://www.bilibili.com/video/av24197512,2018-06-01,50679,725,1538,艾克Tid
215,【杨超越】村花竟然在101舞台上用哭腔唱起了学猫叫~~,http://www.bilibili.com/video/av24798502,2018-06-13,50199,116,292,绯红RED
216,【手套哥】王妃,http://www.bilibili.com/video/av25458943,2018-06-24,49570,215,891,枫之叶feng
217,【白展堂】白大侠,http://www.bilibili.com/video/av24383056,2018-06-05,49413,139,783,Xy帽子
218,【鬼畜】赖小七的自我介绍,http://www.bilibili.com/video/av24435645,2018-06-06,49294,294,938,绿藻愛卷眉
219,轮到琴里来给你洗脑啦,http://www.bilibili.com/video/av25261814,2018-06-20,48534,246,1276,梦影VSJ
