,title,link,date,play_count,danmu_num,favorites,author
15,【五五开x面筋哥】 网吧开挂联盟,http://www.bilibili.com/video/av27072766,2018-07-19,864165,6885,37843,OELoop
16,【科学单曲】卢大侠❤,http://www.bilibili.com/video/av25911364,2018-07-01,824167,4116,21003,猫店
17,（特效向）猫和老鼠：皇室の战争,http://www.bilibili.com/video/av26361648,2018-07-08,805401,9144,21399,默白_SilentWhite
18,door♂香,http://www.bilibili.com/video/av26614734,2018-07-11,785211,5791,24960,生命圣经早饭后第五版
19,【卢本伟】something just like this,http://www.bilibili.com/video/av26364088,2018-07-08,736625,6484,19189,还有一天就高考了
20,【全明星】♫ Bboom Bboom ♫,http://www.bilibili.com/video/av27011605,2018-07-17,704307,3980,28732,发光的呆毛君
21,【川普】完美躲过77次98k,http://www.bilibili.com/video/av26656805,2018-07-12,695034,1637,4920,呆萌爱迪笙
22,【五五开】底特律：开挂,http://www.bilibili.com/video/av27458254,2018-07-22,657268,1383,8381,绝科菌Kscien
23,当百万调音师被血小板萌化后.....,http://www.bilibili.com/video/av26932651,2018-07-15,641751,2581,13665,一包手纸
24,【血小板表白】人参赢家：我好兴奋呀，我好兴奋呀，我的老婆就在我这里！,http://www.bilibili.com/video/av26853744,2018-07-14,626611,3745,27811,约谈人参
25,【科技五巨头】that girl,http://www.bilibili.com/video/av27745801,2018-07-26,624245,3256,23193,欠揍调音师
26,猫和老鼠鬼畜 第十五集：贪吔的猫,http://www.bilibili.com/video/av26029585,2018-07-02,605183,3084,4285,AllenMing
27,用调音师的方式打开血小板~,http://www.bilibili.com/video/av27402889,2018-07-21,595090,6466,18346,裸奔的爱毛
28,【特效向】宇智波孔明vs科学家王朗 · 挂壁之战（上）,http://www.bilibili.com/video/av28061605,2018-07-30,584209,2202,9906,第七風暴
29,【鬼畜大乱斗】吔皇2018梁非凡VS刘醒【下】,http://www.bilibili.com/video/av27862365,2018-07-28,578463,2365,10891,白勺啊达
30,血小板先进国,http://www.bilibili.com/video/av26887112,2018-07-15,569255,3089,18409,舔马桶的哥哥
31,【Giao哥】学Giao叫,http://www.bilibili.com/video/av27621688,2018-07-25,545236,1722,11268,旺仔老馒头_QAQ
32,【伊莉雅傲娇】人参赢家：只要胆子大，跟我过暑假！,http://www.bilibili.com/video/av25952190,2018-07-01,537638,2627,26966,约谈人参
33,我的世♂界,http://www.bilibili.com/video/av26016363,2018-07-02,531908,2803,5553,点份大碗饭
34,【沈巍RAP】你听过我沈巍这么A的说唱吗？,http://www.bilibili.com/video/av26131926,2018-07-04,519076,4507,55897,龙大人不喷火
35,【长庚单曲】【杀破狼广播剧】总攻的艺术——甜心叨叨叨,http://www.bilibili.com/video/av27216800,2018-07-19,473681,5534,43035,挖坑不填_喵大坑
36,如果给海绵宝宝配上红警的音效第三弹,http://www.bilibili.com/video/av26841085,2018-07-14,468184,1863,5598,虹影汗
37,普通的天气预报,http://www.bilibili.com/video/av26738646,2018-07-13,461109,559,2476,灵侯桑
38,为什么我的奥恩和大家的不太一样啊？,http://www.bilibili.com/video/av27299617,2018-07-20,435861,1225,6638,小牙sama
39,鬼畜猫和老鼠02-烹饪时间,http://www.bilibili.com/video/av26624537,2018-07-11,434663,4461,3879,白洞墨伝
40,厨师长教你：“鬼畜烧”的家常做法，味道非常赞，先收藏了！,http://www.bilibili.com/video/av26731173,2018-07-13,432469,416,2222,黄 尼 玛
41,底特律：化身男♂魂,http://www.bilibili.com/video/av26421989,2018-07-08,431154,2366,20828,JSsss
42,【Chicken Attack】真·鸡的进击,http://www.bilibili.com/video/av28104256,2018-07-30,430615,1531,5705,还有一天就放假了
43,【成龙历险记】达拉崩吧,http://www.bilibili.com/video/av28080560,2018-07-30,427496,3089,17780,PC大豆
44,【PDD】学猪叫【我们一起喵喵喵】,http://www.bilibili.com/video/av26346635,2018-07-07,424292,1085,6846,皓月-moonqshine
45,轮到血小板来帮你们☆洗脑了☆,http://www.bilibili.com/video/av26651811,2018-07-11,416379,905,7633,小太
46,that♂girl,http://www.bilibili.com/video/av26951472,2018-07-16,415756,2217,8120,热心市民小香蕉boy
47,【五五开】不仅仅是开挂,http://www.bilibili.com/video/av25932304,2018-07-01,406154,1822,5214,瞑浔Sabri
48,【哲♂学】That♂Boy (蓝door-Mashup),http://www.bilibili.com/video/av26844095,2018-07-14,405645,5665,24643,蓝道君
49,【巍澜rap】今天我黑泡哥哥就是要骚死你！,http://www.bilibili.com/video/av27143625,2018-07-18,403041,4266,38472,龙大人不喷火
50,【黄老板】听腻了抖音上的98k？那就进来看看超带感【Win94】,http://www.bilibili.com/video/av26308872,2018-07-07,401589,3286,5785,WENxA_A
51,【全明星】BBoom BBoom！,http://www.bilibili.com/video/av25840433,2018-07-05,399692,3809,17531,旺仔老馒头_QAQ
52,【鬼畜配音】猫和老鼠10：核爆肾鼠,http://www.bilibili.com/video/av27008906,2018-07-17,399535,5533,6904,致远SL
53,【芦苇】火力少年王,http://www.bilibili.com/video/av26684459,2018-07-13,381433,1460,5714,36酱QAQ
54,【工作细胞】血小板唱好汉歌  从未见过的船新版本,http://www.bilibili.com/video/av28027172,2018-07-29,364671,1647,6291,鸡鸡·夫斯基
55,【燕小六】一曲that girl送给大家，被抓贼耽误的音乐家,http://www.bilibili.com/video/av26731480,2018-07-13,364194,1891,7709,西红柿炒熊猫
56,【紫禁之巅】住手，你们不要再打了！,http://www.bilibili.com/video/av26481905,2018-07-09,349890,496,3605,ChuhJLee
57,【抖音x王司徒】当以抖音的方式打开王司徒会怎样？,http://www.bilibili.com/video/av26894815,2018-07-15,346314,1322,5113,瘦肉大为
58,【央视段子手】央视我广权，饶舌播音员！,http://www.bilibili.com/video/av26330827,2018-07-07,343935,534,4275,枫之叶feng
59,【中二病】六花叫你「欧尼酱」是种什么样的体验？,http://www.bilibili.com/video/av27504058,2018-07-23,339194,3407,16467,舔马桶的哥哥
60,【剧情向】屌丝元首-第6集【世界杯篇】,http://www.bilibili.com/video/av26085352,2018-07-03,338628,4414,8065,皓月-moonqshine
61,【朱广权世界杯Rap】我不仅会饶舌，我还会唱歌！,http://www.bilibili.com/video/av26276473,2018-07-06,338007,590,4861,推背兔の
62,【武林外传】被遗忘的音乐鬼才白展堂，一曲Brave Heart送给大家,http://www.bilibili.com/video/av27451578,2018-07-22,336371,2537,12600,西红柿炒熊猫
63,【王思妇】最美情侣,http://www.bilibili.com/video/av26486973,2018-07-09,333934,2782,8522,王思妇丶
64,中国武警，吉利服，特战，98k，最正宗！,http://www.bilibili.com/video/av27305076,2018-07-20,330652,938,5618,共青团中央
65,【剧版镇魂&amp;白宇直播】【镇魂天团第二弹】白主唱RAP单曲《名主播の养成》,http://www.bilibili.com/video/av27483025,2018-07-22,325524,3590,38310,虫虫不会剪HE
66,大家好！我是鬼畜区新人up浣熊君，请多多指教【鬼畜】,http://www.bilibili.com/video/av27609447,2018-07-24,320688,889,3478,浣熊君
67,【哲学】【起风了】,http://www.bilibili.com/video/av26425595,2018-07-08,316625,2032,5565,星魂燃于心
68,猫和老鼠鬼畜配音24—贪玩难♂约,http://www.bilibili.com/video/av26205298,2018-07-05,314975,3385,3833,木糖纯和庄不纯
69,【哲♂学】工作♂细胞,http://www.bilibili.com/video/av28095863,2018-07-30,313408,1962,12704,曦曜君
70,【全明星】答案,http://www.bilibili.com/video/av26104954,2018-07-04,288926,1869,7997,挨个bi
71,老爷爷打铁 居然打出了一首电音！,http://www.bilibili.com/video/av25985120,2018-07-02,281371,170,3599,点点唐
72,王者荣耀张大仙骚话Rap：你们也喜欢打钟馗吗？,http://www.bilibili.com/video/av26975974,2018-07-16,279789,441,1616,指法芬芳张大仙
73,当猫和老鼠的音效换成红警会怎样  暑假第一期,http://www.bilibili.com/video/av26758271,2018-07-13,279769,1864,2519,阿拉斯加松
74,【第五人格】我的洞♂天下无敌！！,http://www.bilibili.com/video/av26490225,2018-07-09,277519,1714,8782,小天不是受QAQ
75,【猫和老鼠鬼畜配音版】第四十二集 天国的猫,http://www.bilibili.com/video/av26792199,2018-07-13,275517,3143,2343,专注坑爹
76,【鬼畜剧】《战狼2》第一集 解救香蕉君,http://www.bilibili.com/video/av26663767,2018-07-12,275447,1120,7614,快乐白郎
77,【镇魂】镇魂女孩们 百万调音师带你过年了！,http://www.bilibili.com/video/av26514655,2018-07-10,273873,3223,27331,四环素抗性基因
78,【面筋哥】突然的面筋（神级调音）,http://www.bilibili.com/video/av26447565,2018-07-09,269905,1201,3339,就一毛
79,这就是你喜欢血小板的原因？,http://www.bilibili.com/video/av26936779,2018-07-15,264930,356,3742,夏季牧诗
80,【秦国配音】秦色相簿(2期),http://www.bilibili.com/video/av27762580,2018-07-26,261198,3351,9947,拖更的青橙
81,小猩瀚哲 / 第一集,http://www.bilibili.com/video/av27070045,2018-07-18,260011,5397,8432,寒一不打工
82,王司徒VS诸葛亮-炉石传说的对决（上）,http://www.bilibili.com/video/av26855805,2018-07-14,256783,646,1868,随风而去的鲁大师
83,【李袁杰rap】五十六首歌，我裁成一首歌！,http://www.bilibili.com/video/av27242702,2018-07-19,254455,1302,5026,魔方OwO
84,用猫和老鼠还原CSOL宣传片 生化-感染,http://www.bilibili.com/video/av27930757,2018-07-28,250280,284,1014,深渊炎魂
85,【FGO】如果阿拉什参加非诚勿扰·FGO版非诚勿来第一期,http://www.bilibili.com/video/av26568495,2018-07-14,246583,2049,6411,叫我棉被
86,【兄♂贵】魂斗♂罗,http://www.bilibili.com/video/av26256421,2018-07-06,235355,1159,3243,新日暮里娼片公司
87,轮到Zack来给你洗脑了！,http://www.bilibili.com/video/av27223252,2018-07-19,233629,746,10893,De丶lease
88,就是这个车，一起刚,http://www.bilibili.com/video/av27805114,2018-07-27,229274,748,2248,浅澄月
89,【血小板告白】人参赢家：天若有情天亦老，我的老婆就是好！,http://www.bilibili.com/video/av27950495,2018-07-28,224689,1056,7719,约谈人参
90,【电音】厂长是我表锅！！！,http://www.bilibili.com/video/av27866227,2018-07-27,223836,2575,5843,TØm
91,《亮剑》当黑管遇上that girl，没有暂七师乐团不会的曲子！甚至还会······,http://www.bilibili.com/video/av26351372,2018-07-07,218520,812,1804,椿來湫去
92,伊莉雅叫了多少次士郎,http://www.bilibili.com/video/av27688370,2018-07-25,214667,85,1437,未来酱miku
93,【undertale】三重审判汤姆猫,http://www.bilibili.com/video/av26732938,2018-07-13,213554,860,4567,川先僧sunami
94,来，你们要的父爱如山,http://www.bilibili.com/video/av26161457,2018-07-04,212170,362,494,妖期叁173
95,默白曦：估计是最后一期的猫和老鼠鬼畜,http://www.bilibili.com/video/av28071129,2018-07-30,210563,3881,3682,默白_SilentWhite
96,【贝爷】学猫叫,http://www.bilibili.com/video/av27040370,2018-07-17,209426,987,7083,十日天火
97,【中国boy】That Girl,http://www.bilibili.com/video/av27538713,2018-07-23,208452,1894,3328,粗犷毛线君
98,【五五开】中国功夫,http://www.bilibili.com/video/av26308149,2018-07-07,208304,1314,5098,城之悠二
99,特效向：猫和老鼠:源氏汤姆和半藏鼠,http://www.bilibili.com/video/av26706907,2018-07-13,203999,3264,4385,默白_SilentWhite
100,【科学单曲】我是真的没有开挂,http://www.bilibili.com/video/av26914598,2018-07-15,203299,366,3597,小熙攘
101,【猫和老鼠鬼畜配音版】第四十一集 孵出的麻烦,http://www.bilibili.com/video/av26292198,2018-07-06,202965,2941,1506,专注坑爹
102,[鲁迅周树人]是时候来一首PPAP了！,http://www.bilibili.com/video/av26702190,2018-07-12,201989,620,2484,我叫瞬哥qaq
103,【巍澜】【鬼畜】如何让赵云澜爱上学习？,http://www.bilibili.com/video/av26908840,2018-07-15,201659,1467,20976,幸运妈个猪
104,【笑点挑战向小猪佩奇】三分钟之内你不笑算我大佩奇输,http://www.bilibili.com/video/av26214044,2018-07-05,200063,2057,4202,理性蒸发の猫子
105,【杀戮天使】扎克：哈哈哈哈咳,http://www.bilibili.com/video/av26633405,2018-07-11,199603,1598,15586,某一中的赵组
106,【学猫叫】今天我杨超越就是要学猫叫（附翻唱版）,http://www.bilibili.com/video/av26979727,2018-07-16,196774,1246,1004,黑黑黑黑原
107,（小鱼）猫和老鼠鬼畜配音第二十集——牛奶争夺战,http://www.bilibili.com/video/av26352738,2018-07-07,195324,2787,2107,小鱼大人帅帅帅ii
108,【李袁杰】学猿叫（李老师最新鬼畜单曲）,http://www.bilibili.com/video/av26926551,2018-07-16,190224,1981,4681,辰谙Jony
109,小猩瀚哲 / 第二集,http://www.bilibili.com/video/av27279740,2018-07-25,185903,2728,4715,寒一不打工
110,【熊氏老方】赚黑心钱,http://www.bilibili.com/video/av27897781,2018-07-28,183415,677,4219,勾股定理之tan90
111,【某幻X忽悠】兄dei，能不这么gay吗？,http://www.bilibili.com/video/av27451984,2018-07-23,182248,335,4716,-三沐-
112,【血小板】传说之胞,http://www.bilibili.com/video/av26859114,2018-07-14,181106,316,2733,苗院长Owo
113,【第四期】我的小猪佩奇，可带劲啦！,http://www.bilibili.com/video/av26042170,2018-07-03,176760,2153,3586,铜锣湾的皮皮虾
114,【诸葛丞相】出山前那些事儿,http://www.bilibili.com/video/av27144897,2018-07-18,176555,703,4426,推背兔の
115,【王刚厨师长】教你用口哨神曲报菜名！,http://www.bilibili.com/video/av27387558,2018-07-22,174306,418,1657,-提问-
116,SCP♂基金会,http://www.bilibili.com/video/av26798804,2018-07-14,168500,729,3302,绝科菌Kscien
117,白宇鰉呔子出道曲《哔掉你》,http://www.bilibili.com/video/av27928749,2018-07-28,165471,2770,11997,亲爱de你大事不妙
118,【工作细胞】血小板实在是太可爱了,http://www.bilibili.com/video/av26489829,2018-07-09,164701,264,1256,中二病小忆
119,《功夫骚猪》第二集 5老爷pdd骚男大力哥韩老师,http://www.bilibili.com/video/av28002970,2018-07-29,160190,711,1466,江南大院
120,【芦苇】常回家开挂,http://www.bilibili.com/video/av26403858,2018-07-08,157497,1353,2476,似乎一脸懵逼
121,变形计夏日联欢晚会（2018王境泽鬼畜合作）,http://www.bilibili.com/video/av28091799,2018-07-30,155336,4177,5658,我叫瞬哥qaq
122,【鬼畜配音】成龙历险记第四集,http://www.bilibili.com/video/av27428088,2018-07-22,147332,1509,1644,荣耀の小学生
123,当van玩小游戏,http://www.bilibili.com/video/av27418038,2018-07-22,147323,703,841,梁小宝i
124,暂七师军乐队最新专辑《hand clap》发布了,http://www.bilibili.com/video/av27098813,2018-07-17,146330,587,2674,餘弦君
125,当年看的老猫和老鼠有这么骚吗【第3期】,http://www.bilibili.com/video/av27942678,2018-07-28,144565,1134,989,荧光绿毛君
126,《功夫》第一集-卢老爷初来猪龙城寨,http://www.bilibili.com/video/av27459739,2018-07-22,144462,419,1346,江南大院
127,【鬼畜配音】海绵宝宝第十一集 - 我要金坷垃（上）,http://www.bilibili.com/video/av26031703,2018-07-02,143229,954,1603,荣耀の小学生
128,【FGO】杂修，来斗地主吧！,http://www.bilibili.com/video/av27410177,2018-07-21,142026,283,2644,夜神小帅
129,有点骚♂熊出没02,http://www.bilibili.com/video/av27154130,2018-07-19,141895,822,2073,杰波_
130,【猫和老鼠鬼畜配音】第2弹-胆小的猫,http://www.bilibili.com/video/av26201356,2018-07-05,141235,1343,1619,寻梦平凡
131,【秦国配音】秦先生的小剧场(1期),http://www.bilibili.com/video/av27161009,2018-07-18,140860,585,4139,拖更的青橙
132,【哲学】星尘斗士：埃及篇,http://www.bilibili.com/video/av26434050,2018-07-08,137344,575,4561,通心粉丸
133,为什么我的猫和老鼠和你们不一样？——睾尔夫,http://www.bilibili.com/video/av26108539,2018-07-04,136604,1820,1362,木糖纯和庄不纯
134,【梦想五巨头】深情演唱西城男孩经典Mylove,http://www.bilibili.com/video/av26185469,2018-07-05,135743,924,4444,鸡鸡·夫斯基
135,【武林外传】胭脂妆,http://www.bilibili.com/video/av26144798,2018-07-04,134847,819,4908,翼侯大人
136,【全明星】Lemon·七月是你的梦,http://www.bilibili.com/video/av27839931,2018-07-27,130945,1801,7258,龙大人不喷火
137,【全明星】沉♂寂,http://www.bilibili.com/video/av26337303,2018-07-07,130501,1070,4063,可樂C
138,【中文八级】某幻君的Rap你听过没,http://www.bilibili.com/video/av26185703,2018-07-05,129905,135,1637,心宿是最骚的
139,【鬼畜全明星】Handclap,http://www.bilibili.com/video/av27451365,2018-07-22,128847,653,2638,吃薯片儿要多喝水
140,【面筋哥】韩红：我喜欢有唱功的人，再见,http://www.bilibili.com/video/av27126061,2018-07-18,128590,88,88,小萌菜菜
141,《仙剑卢侠传》第一集：我卢本伟就算是饿死，死外面也不会要你一分钱！,http://www.bilibili.com/video/av26334592,2018-07-07,128556,66,495,楼下胖宅
142,【淳·简·拉基茨德】That Girl,http://www.bilibili.com/video/av26736997,2018-07-13,127737,988,2955,点点唐
143,【鬼畜】南宁卖鞋哥改卖大葱,http://www.bilibili.com/video/av27623818,2018-07-24,125340,245,466,最强OCR
144,【哲学】双人旋转赛♂车,http://www.bilibili.com/video/av27626885,2018-07-24,124332,982,1354,不老公里
145,（哲学）HandclaP,http://www.bilibili.com/video/av27195776,2018-07-19,119886,1319,4145,赤炎的蓝蓝路
146,【中国boy】巴啦啦小魔猩,http://www.bilibili.com/video/av26009206,2018-07-02,119597,1932,3238,粗犷毛线君
147,【李袁杰×小红红×丞相】123我抄你,http://www.bilibili.com/video/av27225453,2018-07-20,118917,1786,3724,辰谙Jony
148,【兄贵】虹之间,http://www.bilibili.com/video/av25931687,2018-07-01,117811,806,520,六笙出品瑞VAN
149,加菲猫的鬼♂畜生活,http://www.bilibili.com/video/av26124508,2018-07-04,117696,1160,1355,一只野生的CLZ
150,上路吧！Giao,http://www.bilibili.com/video/av26073475,2018-07-03,116466,1154,2272,TØm
151,【哲♂学宝宝】海绵宝宝最恐怖【鬼畜】的一集！,http://www.bilibili.com/video/av27213055,2018-07-19,114393,812,767,じゅうよん14
152,猫和老鼠鬼畜日常：让世界感受痛楚吧,http://www.bilibili.com/video/av26608908,2018-07-11,112679,1232,865,镇陈丶李鬼丶使
153,【我不是么么】本尼的洗洁精大炮 看你如何招架,http://www.bilibili.com/video/av27866037,2018-07-27,112549,636,2816,我不是么么
154,猫和老鼠鬼畜配音——城市之光,http://www.bilibili.com/video/av27842569,2018-07-27,108366,2017,1252,木糖纯和庄不纯
155,【卢本伟】Bboom Bboom,http://www.bilibili.com/video/av27542882,2018-07-23,107544,783,3342,菲林君
156,【卢本伟历险记】第一集争相吃鸡下，主演：卢本伟，PDD，李云龙,http://www.bilibili.com/video/av26959531,2018-07-16,107100,845,1509,KILLLER绅士
157,海绵宝宝鬼畜第五集前传,http://www.bilibili.com/video/av26006903,2018-07-02,106763,423,1002,梦魇闪耀
158,当猫和老鼠遇到DNF的技能音效【第一期】,http://www.bilibili.com/video/av26355052,2018-07-07,106565,418,425,若终有一天
159,全明星鬼畜配音《一拳超人》,http://www.bilibili.com/video/av26484719,2018-07-09,106564,272,1730,你的昵称叫男孩子
160,【猫和老鼠鬼畜配音版】第四十三集 猫和人鱼鼠,http://www.bilibili.com/video/av27351328,2018-07-21,106107,2215,870,专注坑爹
161,【海天】这可能是假的图图（10）,http://www.bilibili.com/video/av26562556,2018-07-10,105902,848,1934,卖酱油瓶的海天
162,陈子豪激情鬼畜RAP化身绝地打脸王简直就是srk附体!,http://www.bilibili.com/video/av28193712,2018-07-31,105829,780,2933,猎小明
163,武器A补档-双语字幕,http://www.bilibili.com/video/av25944857,2018-07-01,104695,269,1514,渣驴哥
164,全明星鬼畜配音《成龙历险记》,http://www.bilibili.com/video/av27196089,2018-07-19,104684,1279,2316,你的昵称叫男孩子
165,【全明星】不仅仅是喜欢,http://www.bilibili.com/video/av27983924,2018-07-29,102300,674,2815,Xy帽子
166,《仙剑卢侠传》第二集：卢本伟我吃醋了,http://www.bilibili.com/video/av26436282,2018-07-09,100260,23,349,楼下胖宅
167,【鬼畜全明星】这可能才是真正的复联预告,http://www.bilibili.com/video/av27117625,2018-07-18,100223,521,1863,糖糖糖糖饼
168,【燕小六】time 就没有我燕小六不会吹的曲子！,http://www.bilibili.com/video/av26207882,2018-07-05,99659,251,996,八云十叶
169,大型魔幻音乐剧《令主嫂子受难记》上线！高萌预警，手滑勿戳！,http://www.bilibili.com/video/av27613718,2018-07-24,98972,1017,4030,优崽吐槽会
170,【鬼畜配音】海绵宝宝第十一集（下）,http://www.bilibili.com/video/av26220374,2018-07-05,98903,826,1092,荣耀の小学生
171,吴亦凡不一样的打开方式——检验调音师的唯一标准,http://www.bilibili.com/video/av27776284,2018-07-26,98577,342,523,五月Rambo
172,用亚索的方式打开李袁杰,http://www.bilibili.com/video/av27925638,2018-07-28,97961,348,467,36酱QAQ
173,【特效向哲♂学】决战更衣室♂之巅第一集 VAN様 VS 贝奥兰迪,http://www.bilibili.com/video/av27893773,2018-07-28,97064,745,3723,Ty丶童心未泯
174,【王境泽】饿“王”传说,http://www.bilibili.com/video/av28175967,2018-07-31,96394,349,493,倒悬的橘子
175,【哲学剧场】生化危♂机 第二集,http://www.bilibili.com/video/av26494996,2018-07-10,96277,762,982,Dark贝多Van
176,【哲学】魔Vanの宫殿,http://www.bilibili.com/video/av26121604,2018-07-04,96179,133,607,-橙纯-
177,【钉宫病】钉宫叫你学50音！不骂你能学会么！,http://www.bilibili.com/video/av27253602,2018-07-20,95138,135,7406,饭団子P
178,【李袁杰×窃格瓦拉】我们都一样,http://www.bilibili.com/video/av26613656,2018-07-11,94975,653,1084,辰谙Jony
179,王司徒vs诸葛亮 —— Minecraft之间的对决1st,http://www.bilibili.com/video/av27936862,2018-07-28,94049,1093,1210,盗墓之史
180,【3d回音环绕】That girl 血小板,http://www.bilibili.com/video/av27385162,2018-07-21,93670,387,1400,栗圆゚
181,【哲学】抖音（艹了，是心肌梗塞的感觉）,http://www.bilibili.com/video/av26641428,2018-07-11,93271,1119,3731,亿丶
182,哲♂学-火影♂忍者,http://www.bilibili.com/video/av27060163,2018-07-17,92164,278,1016,科乐没
183,【朱广权rap】绣口一张 便是半个世界杯！,http://www.bilibili.com/video/av26511407,2018-07-10,91716,234,1354,calmeva
184,炎热的暑假全明星都在做什么,http://www.bilibili.com/video/av26764136,2018-07-13,89357,313,1448,瞬间爆炸型LowSing
185,【哲学】哲学家们在抖♂基上面的生活怎么样,http://www.bilibili.com/video/av27838289,2018-07-27,89005,769,2051,夜场小丸子
186,【大忽悠】男人就应该泡男人,http://www.bilibili.com/video/av27149537,2018-07-18,88948,226,3053,皓月-moonqshine
187,猫和老鼠鬼畜配音 第⑨集: 汤姆居然看本子,http://www.bilibili.com/video/av26234366,2018-07-06,88942,1467,804,AllenMing
188,【真皮唱片】Rap天才大司马 在线说唱《你在干什么》,http://www.bilibili.com/video/av28131700,2018-07-31,88377,145,374,藤原拓冷
189,【猫和老鼠鬼畜配音版】第四十四集 要爱我的乖儿子,http://www.bilibili.com/video/av27905358,2018-07-28,88134,1958,678,专注坑爹
190,朱广权——今天台长不上班,http://www.bilibili.com/video/av26302782,2018-07-07,87574,216,308,Agent_of_SFA
191,【血小板音源配布】本草纲目,http://www.bilibili.com/video/av26810132,2018-07-14,87547,159,743,闇亡之闇苗
192,【SNH48】“砥砺前行”第五届年度鬼畜总决选 - 听说做鬼畜要雨露均沾,http://www.bilibili.com/video/av28038781,2018-07-29,86225,3756,3098,春风十里不如礼
193,【东方project】飘上月球，不死之猫,http://www.bilibili.com/video/av27556751,2018-07-24,85529,630,2938,川先僧sunami
194,【芋头RAP】我是B站鬼畜区最会做饭的，不信跟我一起来黑喂狗！,http://www.bilibili.com/video/av25948536,2018-07-01,84976,98,518,EM一Rain
195,默读广播剧黑粉应援，跟杰大一起喵喵喵,http://www.bilibili.com/video/av26542072,2018-07-25,84226,438,3480,薇语岚风
196,【李袁杰】李袁杰被众人螺旋diss,http://www.bilibili.com/video/av26885938,2018-07-15,83799,244,604,欠揍调音师
197,【undertale】最终鬼畜杉,http://www.bilibili.com/video/av26049118,2018-07-03,83476,325,2069,LW_Oscar
198,【五五开】狂妄之挂,http://www.bilibili.com/video/av27606863,2018-07-24,83341,333,1248,绝科菌Kscien
199,【兄♂贵】深♂海,http://www.bilibili.com/video/av26592425,2018-07-11,83187,676,1218,新日暮里娼片公司
200,【二次元鬼畜】请问你今天要来蹦个迪吗？,http://www.bilibili.com/video/av27276076,2018-07-20,83106,420,2504,咕咕咕咕古谷楓
201,【小猪面筋】鬼畜配音第三集《苏喂苏喂苏喂》,http://www.bilibili.com/video/av26768907,2018-07-13,83050,1241,1839,佩奇永远不会迟到
202,【科学单曲】双截挂,http://www.bilibili.com/video/av26965111,2018-07-16,82872,468,707,作死美学
203,【东方project】一贫如洗汤姆猫,http://www.bilibili.com/video/av26098692,2018-07-06,81652,500,2352,川先僧sunami
204,【鬼畜配音】猫和♂老鼠 韩大狗化身光头保镖 光头是一个口哨高手？,http://www.bilibili.com/video/av27157094,2018-07-18,81238,1673,1027,东云家的嘤皇阿光
205,哲学【bboom bboom】,http://www.bilibili.com/video/av27866230,2018-07-27,80545,765,3335,猫薄荷味儿
206,狼王or风男，谁才是最骚T位？,http://www.bilibili.com/video/av27916456,2018-07-28,80221,1697,409,倒悬的橘子
207,【新鬼畜唢呐王】燕小六！又回来了！,http://www.bilibili.com/video/av27928548,2018-07-28,80041,451,932,即将拥有人鱼线的DKK
208,【厨师长rap】中国话,http://www.bilibili.com/video/av27516596,2018-07-23,79791,237,699,爱夏娜的哆啦酱
209,【刘醒X梁非凡】非凡猫与刘醒鼠 第一期：请保持安静,http://www.bilibili.com/video/av27155866,2018-07-18,78872,825,479,咱可是贤狼赫萝啊丶
